Transect,Donor,Recipient,Stage,Plant_ID,date_1,date_2,date_3,date_4,date_5,Transect,Recipient,Plant_ID,date_1,date_2,date_3,date_4,date_5,flr_P
2,HR_69,HR_133,Flow Date,2,,,,,,2,HR_133,6,,,,,,
2,HR_69,HR_133,Flow Date,3,,,,,,2,HR_133,7,,,,,,
2,HR_69,HR_133,Flow Date,4,,,,,,2,HR_133,8,,,,,,
2,HR_66,HR_78,Flow Date,1,,,,,,2,HR_78,5,,,,,,
2,HR_66,HR_78,Flow Date,2,,,,,,2,HR_78,6,,,,,,
2,HR_66,HR_78,Flow Date,3,,,,,,2,HR_78,7,,,,,,
2,HR_66,HR_78,Flow Date,4,,,,,,2,HR_78,8,,,,,,
2,HR_175,HR_164,Flow Date,1,,,,,,2,HR_164,5,,,,,,
2,HR_175,HR_164,Flow Date,2,,,,,,2,HR_164,6,,,,,,
2,HR_175,HR_164,Flow Date,3,,,,,,2,HR_164,7,,,,,,
2,HR_175,HR_164,Flow Date,4,,,,,,2,HR_164,8,,,,,,
2,HR_148,HR_109,Flow Date,1,,,,,,2,HR_109,5,,,,,,
2,HR_148,HR_109,Flow Date,2,,,,,,2,HR_109,6,,,,,,
2,HR_148,HR_109,Flow Date,3,,,,,,2,HR_109,7,,,,,,
2,HR_148,HR_109,Flow Date,4,,,,,,2,HR_109,8,,,,,,
2,HR_002,HR_71,Flow Date,1,,,,,,2,HR_71,5,,,,,,
2,HR_002,HR_71,Flow Date,2,,,,,,2,HR_71,6,,,,,,
2,HR_002,HR_71,Flow Date,3,,,,,,2,HR_71,7,,,,,,
2,HR_002,HR_71,Flow Date,4,,,,,,2,HR_71,8,,,,,,
2,HR_002,HR_59,Flow Date,1,,,,,,2,HR_59,5,,,,,,
2,HR_002,HR_59,Flow Date,2,,,,,,2,HR_59,6,,,,,,
2,HR_002,HR_59,Flow Date,3,,,,,,2,HR_59,7,,,,,,
2,HR_002,HR_59,Flow Date,4,,,,,,2,HR_59,8,,,,,,
3,HR_74,HR_70,Flow Date,1,,,,,,3,HR_70,5,,,,,,
3,HR_74,HR_70,Flow Date,2,,,,,,3,HR_70,6,,,,,,
3,HR_74,HR_70,Flow Date,3,,,,,,3,HR_70,7,,,,,,
3,HR_74,HR_70,Flow Date,4,,,,,,3,HR_70,8,,,,,,
3,HR_155,HR_9,Flow Date,1,,,,,,3,HR_9,5,,,,,,
3,HR_155,HR_9,Flow Date,2,,,,,,3,HR_9,6,,,,,,
3,HR_155,HR_9,Flow Date,3,,,,,,3,HR_9,7,,,,,,
3,HR_155,HR_9,Flow Date,4,,,,,,3,HR_9,8,,,,,,
3,HR_115,HR_131,Flow Date,1,,,,,,3,HR_131,5,,,,,,
3,HR_115,HR_131,Flow Date,2,,,,,,3,HR_131,6,,,,,,
3,HR_115,HR_131,Flow Date,3,,,,,,3,HR_131,7,,,,,,
3,HR_115,HR_131,Flow Date,4,,,,,,3,HR_131,8,,,,,,
3,HR_66,HR_87,Flow Date,1,,,,,,3,HR_87,5,,,,,,
3,HR_66,HR_87,Flow Date,2,,,,,,3,HR_87,6,,,,,,
3,HR_66,HR_87,Flow Date,3,,,,,,3,HR_87,7,,,,,,
3,HR_66,HR_87,Flow Date,4,,,,,,3,HR_87,8,,,,,,
3,HR_147,HR_118,Flow Date,1,,,,,,3,HR_118,5,,,,,,
3,HR_147,HR_118,Flow Date,2,,,,,,3,HR_118,6,,,,,,
3,HR_147,HR_118,Flow Date,3,,,,,,3,HR_118,7,,,,,,
3,HR_147,HR_118,Flow Date,4,,,,,,3,HR_118,8,,,,,,
3,HR_88,HR_182,Flow Date,1,,,,,,3,HR_182,5,,,,,,
3,HR_88,HR_182,Flow Date,2,,,,,,3,HR_182,6,,,,,,
3,HR_88,HR_182,Flow Date,3,,,,,,3,HR_182,7,,,,,,
3,HR_88,HR_182,Flow Date,4,,,,,,3,HR_182,8,,,,,,
3,HR_34,HR_17,Flow Date,1,,,,,,3,HR_17,5,,,,,,
3,HR_34,HR_17,Flow Date,2,,,,,,3,HR_17,6,,,,,,
3,HR_34,HR_17,Flow Date,3,,,,,,3,HR_17,7,,,,,,
3,HR_34,HR_17,Flow Date,4,,,,,,3,HR_17,8,,,,,,
3,HR_64,HR_28,Flow Date,1,,,,,,3,HR_28,5,,,,,,
3,HR_64,HR_28,Flow Date,2,,,,,,3,HR_28,6,,,,,,
3,HR_64,HR_28,Flow Date,3,,,,,,3,HR_28,7,,,,,,
3,HR_64,HR_28,Flow Date,4,,,,,,3,HR_28,8,,,,,,
3,HR_135,HR_4,Flow Date,1,,,,,,3,HR_4,5,,,,,,
3,HR_135,HR_4,Flow Date,2,,,,,,3,HR_4,6,,,,,,
3,HR_135,HR_4,Flow Date,3,,,,,,3,HR_4,7,,,,,,
3,HR_135,HR_4,Flow Date,4,,,,,,3,HR_4,8,,,,,,
3,HR_90,HR_103,Flow Date,1,,,,,,3,HR_103,5,,,,,,
3,HR_90,HR_103,Flow Date,2,,,,,,3,HR_103,6,,,,,,
3,HR_90,HR_103,Flow Date,3,,,,,,3,HR_103,7,,,,,,
3,HR_90,HR_103,Flow Date,4,,,,,,3,HR_103,8,,,,,,
3,HR_147,HR_21,Flow Date,1,,,,,,3,HR_21,5,,,,,,
3,HR_147,HR_21,Flow Date,2,,,,,,3,HR_21,6,,,,,,
3,HR_147,HR_21,Flow Date,3,,,,,,3,HR_21,7,,,,,,
3,HR_147,HR_21,Flow Date,4,,,,,,3,HR_21,8,,,,,,
3,HR_149,HR_174,Flow Date,1,,,,,,3,HR_174,5,,,,,,
3,HR_149,HR_174,Flow Date,2,,,,,,3,HR_174,6,,,,,,
3,HR_149,HR_174,Flow Date,3,,,,,,3,HR_174,7,,,,,,
3,HR_149,HR_174,Flow Date,4,,,,,,3,HR_174,8,,,,,,
3,HR_156,HR_193,Flow Date,1,,,,,,3,HR_193,5,,,,,,
3,HR_156,HR_193,Flow Date,2,,,,,,3,HR_193,6,,,,,,
3,HR_156,HR_193,Flow Date,3,,,,,,3,HR_193,7,,,,,,
3,HR_156,HR_193,Flow Date,4,,,,,,3,HR_193,8,,,,,,
3,HR_135,HR_152,Flow Date,1,,,,,,3,HR_152,5,,,,,,
3,HR_135,HR_152,Flow Date,2,,,,,,3,HR_152,6,,,,,,
3,HR_135,HR_152,Flow Date,3,,,,,,3,HR_152,7,,,,,,
3,HR_135,HR_152,Flow Date,4,,,,,,3,HR_152,8,,,,,,
3,HR_147,HR_150,Flow Date,1,,,,,,3,HR_150,5,,,,,,
3,HR_147,HR_150,Flow Date,2,,,,,,3,HR_150,6,,,,,,
3,HR_147,HR_150,Flow Date,3,,,,,,3,HR_150,7,,,,,,
3,HR_147,HR_150,Flow Date,4,,,,,,3,HR_150,8,,,,,,
3,HR_62,HR_116,Flow Date,1,,,,,,3,HR_116,5,,,,,,
3,HR_62,HR_116,Flow Date,2,,,,,,3,HR_116,6,,,,,,
3,HR_62,HR_116,Flow Date,3,,,,,,3,HR_116,7,,,,,,
3,HR_62,HR_116,Flow Date,4,,,,,,3,HR_116,8,,,,,,
3,HR_64,HR_190,Flow Date,1,,,,,,3,HR_190,5,,,,,,
3,HR_64,HR_190,Flow Date,2,,,,,,3,HR_190,6,,,,,,
3,HR_64,HR_190,Flow Date,3,,,,,,3,HR_190,7,,,,,,
3,HR_64,HR_190,Flow Date,4,,,,,,3,HR_190,8,,,,,,
3,HR_64,HR_19,Flow Date,1,,,,,,3,HR_19,5,,,,,,
3,HR_64,HR_19,Flow Date,2,,,,,,3,HR_19,6,,,,,,
3,HR_64,HR_19,Flow Date,3,,,,,,3,HR_19,7,,,,,,
3,HR_64,HR_19,Flow Date,4,,,,,,3,HR_19,8,,,,,,
3,HR_180,HR_179,Flow Date,1,,,,,,3,HR_179,5,,,,,,
3,HR_180,HR_179,Flow Date,2,,,,,,3,HR_179,6,,,,,,
3,HR_180,HR_179,Flow Date,3,,,,,,3,HR_179,7,,,,,,
3,HR_180,HR_179,Flow Date,4,,,,,,3,HR_179,8,,,,,,
3,HR_189,HR_168,Flow Date,1,,,,,,3,HR_168,5,,,,,,
3,HR_189,HR_168,Flow Date,2,,,,,,3,HR_168,6,,,,,,
3,HR_189,HR_168,Flow Date,3,,,,,,3,HR_168,7,,,,,,
3,HR_189,HR_168,Flow Date,4,,,,,,3,HR_168,8,,,,,,
3,HR_69,HR_156,Flow Date,1,,,,,,3,HR_156,5,,,,,,
3,HR_69,HR_156,Flow Date,2,,,,,,3,HR_156,6,,,,,,
3,HR_69,HR_156,Flow Date,3,,,,,,3,HR_156,7,,,,,,
3,HR_69,HR_156,Flow Date,4,,,,,,3,HR_156,8,,,,,,
3,HR_88,HR_67,Flow Date,1,,,,,,3,HR_67,5,,,,,,
3,HR_88,HR_67,Flow Date,2,,,,,,3,HR_67,6,,,,,,
3,HR_88,HR_67,Flow Date,3,,,,,,3,HR_67,7,,,,,,
3,HR_88,HR_67,Flow Date,4,,,,,,3,HR_67,8,,,,,,
3,HR_74,HR_66,Flow Date,1,,,,,,3,HR_66,5,,,,,,
3,HR_74,HR_66,Flow Date,2,,,,,,3,HR_66,6,,,,,,
3,HR_74,HR_66,Flow Date,3,,,,,,3,HR_66,7,,,,,,
3,HR_74,HR_66,Flow Date,4,,,,,,3,HR_66,8,,,,,,
3,HR_200,HR_159,Flow Date,1,,,,,,3,HR_159,5,,,,,,
3,HR_200,HR_159,Flow Date,2,,,,,,3,HR_159,6,,,,,,
3,HR_200,HR_159,Flow Date,3,,,,,,3,HR_159,7,,,,,,
3,HR_200,HR_159,Flow Date,4,,,,,,3,HR_159,8,,,,,,
3,HR_100,HR_135,Flow Date,1,,,,,,3,HR_135,5,,,,,,
3,HR_100,HR_135,Flow Date,2,,,,,,3,HR_135,6,,,,,,
3,HR_100,HR_135,Flow Date,3,,,,,,3,HR_135,7,,,,,,
3,HR_100,HR_135,Flow Date,4,,,,,,3,HR_135,8,,,,,,
3,HR_121,HR_141,Flow Date,1,,,,,,3,HR_141,5,,,,,,
3,HR_121,HR_141,Flow Date,2,,,,,,3,HR_141,6,,,,,,
3,HR_121,HR_141,Flow Date,3,,,,,,3,HR_141,7,,,,,,
3,HR_121,HR_141,Flow Date,4,,,,,,3,HR_141,8,,,,,,
3,HR_195,HR_181,Flow Date,1,,,,,,3,HR_181,5,,,,,,
3,HR_195,HR_181,Flow Date,2,,,,,,3,HR_181,6,,,,,,
3,HR_195,HR_181,Flow Date,3,,,,,,3,HR_181,7,,,,,,
3,HR_195,HR_181,Flow Date,4,,,,,,3,HR_181,8,,,,,,
3,HR_59,HR_155,Flow Date,1,,,,,,3,HR_155,5,,,,,,
3,HR_59,HR_155,Flow Date,2,,,,,,3,HR_155,6,,,,,,
3,HR_59,HR_155,Flow Date,3,,,,,,3,HR_155,7,,,,,,
3,HR_59,HR_155,Flow Date,4,,,,,,3,HR_155,8,,,,,,
3,HR_171,HR_1,Flow Date,1,,,,,,3,HR_1,5,,,,,,
3,HR_171,HR_1,Flow Date,2,,,,,,3,HR_1,6,,,,,,
3,HR_171,HR_1,Flow Date,3,,,,,,3,HR_1,7,,,,,,
3,HR_171,HR_1,Flow Date,4,,,,,,3,HR_1,8,,,,,,
3,HR_115,HR_111,Flow Date,1,,,,,,3,HR_111,5,,,,,,
3,HR_115,HR_111,Flow Date,2,,,,,,3,HR_111,6,,,,,,
3,HR_115,HR_111,Flow Date,3,,,,,,3,HR_111,7,,,,,,
3,HR_115,HR_111,Flow Date,4,,,,,,3,HR_111,8,,,,,,
3,HR_195,HR_68,Flow Date,1,,,,,,3,HR_68,5,,,,,,
3,HR_195,HR_68,Flow Date,2,,,,,,3,HR_68,6,,,,,,
3,HR_195,HR_68,Flow Date,3,,,,,,3,HR_68,7,,,,,,
3,HR_195,HR_68,Flow Date,4,,,,,,3,HR_68,8,,,,,,
3,HR_002,HR_56,Flow Date,1,,,,,,3,HR_56,5,,,,,,
3,HR_002,HR_56,Flow Date,2,,,,,,3,HR_56,6,,,,,,
3,HR_002,HR_56,Flow Date,3,,,,,,3,HR_56,7,,,,,,
3,HR_002,HR_56,Flow Date,4,,,,,,3,HR_56,8,,,,,,
3,HR_95,HR_124,Flow Date,1,,,,,,3,HR_124,5,,,,,,
3,HR_95,HR_124,Flow Date,2,,,,,,3,HR_124,6,,,,,,
3,HR_95,HR_124,Flow Date,3,,,,,,3,HR_124,7,,,,,,
3,HR_95,HR_124,Flow Date,4,,,,,,3,HR_124,8,,,,,,
3,HR_57,HR_147,Flow Date,1,,,,,,3,HR_147,5,,,,,,
3,HR_57,HR_147,Flow Date,2,,,,,,3,HR_147,6,,,,,,
3,HR_57,HR_147,Flow Date,3,,,,,,3,HR_147,7,,,,,,
3,HR_57,HR_147,Flow Date,4,,,,,,3,HR_147,8,,,,,,
3,HR_156,HR_197,Flow Date,1,,,,,,3,HR_197,5,,,,,,
3,HR_156,HR_197,Flow Date,2,,,,,,3,HR_197,6,,,,,,
3,HR_156,HR_197,Flow Date,3,,,,,,3,HR_197,7,,,,,,
3,HR_156,HR_197,Flow Date,4,,,,,,3,HR_197,8,,,,,,
3,HR_149,HR_65,Flow Date,1,,,,,,3,HR_65,5,,,,,,
3,HR_149,HR_65,Flow Date,2,,,,,,3,HR_65,6,,,,,,
3,HR_149,HR_65,Flow Date,3,,,,,,3,HR_65,7,,,,,,
3,HR_149,HR_65,Flow Date,4,,,,,,3,HR_65,8,,,,,,
3,HR_141,HR_44,Flow Date,1,,,,,,3,HR_44,5,,,,,,
3,HR_141,HR_44,Flow Date,2,,,,,,3,HR_44,6,,,,,,
3,HR_141,HR_44,Flow Date,3,,,,,,3,HR_44,7,,,,,,
3,HR_141,HR_44,Flow Date,4,,,,,,3,HR_44,8,,,,,,
3,HR_139,HR_127,Flow Date,1,,,,,,3,HR_127,5,,,,,,
3,HR_139,HR_127,Flow Date,2,,,,,,3,HR_127,6,,,,,,
3,HR_139,HR_127,Flow Date,3,,,,,,3,HR_127,7,,,,,,
3,HR_139,HR_127,Flow Date,4,,,,,,3,HR_127,8,,,,,,
3,HR_100,HR_192,Flow Date,1,,,,,,3,HR_192,5,,,,,,
3,HR_100,HR_192,Flow Date,2,,,,,,3,HR_192,6,,,,,,
3,HR_100,HR_192,Flow Date,3,,,,,,3,HR_192,7,,,,,,
3,HR_100,HR_192,Flow Date,4,,,,,,3,HR_192,8,,,,,,
3,HR_160,HR_79,Flow Date,1,,,,,,3,HR_79,5,,,,,,
3,HR_160,HR_79,Flow Date,2,,,,,,3,HR_79,6,,,,,,
3,HR_160,HR_79,Flow Date,3,,,,,,3,HR_79,7,,,,,,
3,HR_160,HR_79,Flow Date,4,,,,,,3,HR_79,8,,,,,,
3,HR_90,HR_53,Flow Date,1,,,,,,3,HR_53,5,,,,,,
3,HR_90,HR_53,Flow Date,2,,,,,,3,HR_53,6,,,,,,
3,HR_90,HR_53,Flow Date,3,,,,,,3,HR_53,7,,,,,,
3,HR_90,HR_53,Flow Date,4,,,,,,3,HR_53,8,,,,,,
3,HR_141,HR_184,Flow Date,1,,,,,,3,HR_184,5,,,,,,
3,HR_141,HR_184,Flow Date,2,,,,,,3,HR_184,6,,,,,,
3,HR_141,HR_184,Flow Date,3,,,,,,3,HR_184,7,,,,,,
3,HR_141,HR_184,Flow Date,4,,,,,,3,HR_184,8,,,,,,
3,HR_121,HR_139,Flow Date,1,,,,,,3,HR_139,5,,,,,,
3,HR_121,HR_139,Flow Date,2,,,,,,3,HR_139,6,,,,,,
3,HR_121,HR_139,Flow Date,3,,,,,,3,HR_139,7,,,,,,
3,HR_121,HR_139,Flow Date,4,,,,,,3,HR_139,8,,,,,,
3,HR_59,HR_166,Flow Date,1,,,,,,3,HR_166,5,,,,,,
3,HR_59,HR_166,Flow Date,2,,,,,,3,HR_166,6,,,,,,
3,HR_59,HR_166,Flow Date,3,,,,,,3,HR_166,7,,,,,,
3,HR_59,HR_166,Flow Date,4,,,,,,3,HR_166,8,,,,,,
3,HR_8,HR_42,Flow Date,1,,,,,,3,HR_42,5,,,,,,
3,HR_8,HR_42,Flow Date,2,,,,,,3,HR_42,6,,,,,,
3,HR_8,HR_42,Flow Date,3,,,,,,3,HR_42,7,,,,,,
3,HR_8,HR_42,Flow Date,4,,,,,,3,HR_42,8,,,,,,
4,HR_085,HR_107,Flow Date,1,,,,,,4,HR_107,5,,,,,,
4,HR_085,HR_107,Flow Date,2,,,,,,4,HR_107,6,,,,,,
4,HR_085,HR_107,Flow Date,3,,,,,,4,HR_107,7,,,,,,
4,HR_085,HR_107,Flow Date,4,,,,,,4,HR_107,8,,,,,,
4,HR_62,HR_136,Flow Date,1,,,,,,4,HR_136,5,,,,,,
4,HR_62,HR_136,Flow Date,2,,,,,,4,HR_136,6,,,,,,
4,HR_62,HR_136,Flow Date,3,,,,,,4,HR_136,7,,,,,,
4,HR_62,HR_136,Flow Date,4,,,,,,4,HR_136,8,,,,,,
4,HR_002,HR_71,Flow Date,1,,,,,,4,HR_71,5,,,,,,
4,HR_002,HR_71,Flow Date,2,,,,,,4,HR_71,6,,,,,,
4,HR_002,HR_71,Flow Date,3,,,,,,4,HR_71,7,,,,,,
4,HR_002,HR_71,Flow Date,4,,,,,,4,HR_71,8,,,,,,
4,HR_180,HR_36,Flow Date,1,,,,,,4,HR_36,5,,,,,,
4,HR_180,HR_36,Flow Date,2,,,,,,4,HR_36,6,,,,,,
4,HR_180,HR_36,Flow Date,3,,,,,,4,HR_36,7,,,,,,
4,HR_180,HR_36,Flow Date,4,,,,,,4,HR_36,8,,,,,,
4,HR_69,HR_108,Flow Date,1,,,,,,4,HR_108,5,,,,,,
4,HR_69,HR_108,Flow Date,2,,,,,,4,HR_108,6,,,,,,
4,HR_69,HR_108,Flow Date,3,,,,,,4,HR_108,7,,,,,,
4,HR_69,HR_108,Flow Date,4,,,,,,4,HR_108,8,,,,,,
4,HR_135,HR_4,Flow Date,1,,,,,,4,HR_4,5,,,,,,
4,HR_135,HR_4,Flow Date,2,,,,,,4,HR_4,6,,,,,,
4,HR_135,HR_4,Flow Date,3,,,,,,4,HR_4,7,,,,,,
4,HR_135,HR_4,Flow Date,4,,,,,,4,HR_4,8,,,,,,
4,HR_149,HR_7,Flow Date,1,,,,,,4,HR_7,5,,,,,,
4,HR_149,HR_7,Flow Date,2,,,,,,4,HR_7,6,,,,,,
4,HR_149,HR_7,Flow Date,3,,,,,,4,HR_7,7,,,,,,
4,HR_149,HR_7,Flow Date,4,,,,,,4,HR_7,8,,,,,,
4,HR_53,HR_169,Flow Date,1,,,,,,4,HR_169,5,,,,,,
4,HR_53,HR_169,Flow Date,2,,,,,,4,HR_169,6,,,,,,
4,HR_53,HR_169,Flow Date,3,,,,,,4,HR_169,7,,,,,,
4,HR_53,HR_169,Flow Date,4,,,,,,4,HR_169,8,,,,,,
4,HR_108,HR_175,Flow Date,1,,,,,,4,HR_175,5,,,,,,
4,HR_108,HR_175,Flow Date,2,,,,,,4,HR_175,6,,,,,,
4,HR_108,HR_175,Flow Date,3,,,,,,4,HR_175,7,,,,,,
4,HR_108,HR_175,Flow Date,4,,,,,,4,HR_175,8,,,,,,
4,HR_168,HR_64,Flow Date,1,,,,,,4,HR_64,5,,,,,,
4,HR_168,HR_64,Flow Date,2,,,,,,4,HR_64,6,,,,,,
4,HR_168,HR_64,Flow Date,3,,,,,,4,HR_64,7,,,,,,
4,HR_168,HR_64,Flow Date,4,,,,,,4,HR_64,8,,,,,,
4,HR_157,HR_85,Flow Date,1,,,,,,4,HR_85,5,,,,,,
4,HR_157,HR_85,Flow Date,2,,,,,,4,HR_85,6,,,,,,
4,HR_157,HR_85,Flow Date,3,,,,,,4,HR_85,7,,,,,,
4,HR_157,HR_85,Flow Date,4,,,,,,4,HR_85,8,,,,,,
4,HR_175,HR_164,Flow Date,1,,,,,,4,HR_164,5,,,,,,
4,HR_175,HR_164,Flow Date,2,,,,,,4,HR_164,6,,,,,,
4,HR_175,HR_164,Flow Date,3,,,,,,4,HR_164,7,,,,,,
4,HR_175,HR_164,Flow Date,4,,,,,,4,HR_164,8,,,,,,
4,HR_6,HR_146,Flow Date,1,,,,,,4,HR_146,5,,,,,,
4,HR_6,HR_146,Flow Date,2,,,,,,4,HR_146,6,,,,,,
4,HR_6,HR_146,Flow Date,3,,,,,,4,HR_146,7,,,,,,
4,HR_6,HR_146,Flow Date,4,,,,,,4,HR_146,8,,,,,,
4,HR_189,HR_168,Flow Date,1,,,,,,4,HR_168,5,,,,,,
4,HR_189,HR_168,Flow Date,2,,,,,,4,HR_168,6,,,,,,
4,HR_189,HR_168,Flow Date,3,,,,,,4,HR_168,7,,,,,,
4,HR_189,HR_168,Flow Date,4,,,,,,4,HR_168,8,,,,,,
4,HR_57,HR_147,Flow Date,1,,,,,,4,HR_147,5,,,,,,
4,HR_57,HR_147,Flow Date,2,,,,,,4,HR_147,6,,,,,,
4,HR_57,HR_147,Flow Date,3,,,,,,4,HR_147,7,,,,,,
4,HR_57,HR_147,Flow Date,4,,,,,,4,HR_147,8,,,,,,
4,HR_59,HR_166,Flow Date,1,,,,,,4,HR_166,5,,,,,,
4,HR_59,HR_166,Flow Date,2,,,,,,4,HR_166,6,,,,,,
4,HR_59,HR_166,Flow Date,3,,,,,,4,HR_166,7,,,,,,
4,HR_59,HR_166,Flow Date,4,,,,,,4,HR_166,8,,,,,,
4,HR_74,HR_70,Flow Date,1,,,,,,4,HR_70,5,,,,,,
4,HR_74,HR_70,Flow Date,2,,,,,,4,HR_70,6,,,,,,
4,HR_74,HR_70,Flow Date,3,,,,,,4,HR_70,7,,,,,,
4,HR_74,HR_70,Flow Date,4,,,,,,4,HR_70,8,,,,,,
4,HR_164,HR_5,Flow Date,1,,,,,,4,HR_5,5,,,,,,
4,HR_164,HR_5,Flow Date,2,,,,,,4,HR_5,6,,,,,,
4,HR_164,HR_5,Flow Date,3,,,,,,4,HR_5,7,,,,,,
4,HR_164,HR_5,Flow Date,4,,,,,,4,HR_5,8,,,,,,
4,HR_085,HR_35,Flow Date,1,,,,,,4,HR_35,5,,,,,,
4,HR_085,HR_35,Flow Date,2,,,,,,4,HR_35,6,,,,,,
4,HR_085,HR_35,Flow Date,3,,,,,,4,HR_35,7,,,,,,
4,HR_085,HR_35,Flow Date,4,,,,,,4,HR_35,8,,,,,,
4,HR_8,HR_58,Flow Date,1,,,,,,4,HR_58,5,,,,,,
4,HR_8,HR_58,Flow Date,2,,,,,,4,HR_58,6,,,,,,
4,HR_8,HR_58,Flow Date,3,,,,,,4,HR_58,7,,,,,,
4,HR_8,HR_58,Flow Date,4,,,,,,4,HR_58,8,,,,,,
4,HR_8,HR_12,Flow Date,1,,,,,,4,HR_12,5,,,,,,
4,HR_8,HR_12,Flow Date,2,,,,,,4,HR_12,6,,,,,,
4,HR_8,HR_12,Flow Date,3,,,,,,4,HR_12,7,,,,,,
4,HR_8,HR_12,Flow Date,4,,,,,,4,HR_12,8,,,,,,
4,HR_027,HR_145,Flow Date,1,,,,,,4,HR_145,5,,,,,,
4,HR_027,HR_145,Flow Date,2,,,,,,4,HR_145,6,,,,,,
4,HR_027,HR_145,Flow Date,3,,,,,,4,HR_145,7,,,,,,
4,HR_027,HR_145,Flow Date,4,,,,,,4,HR_145,8,,,,,,
4,HR_125,HR_34,Flow Date,1,,,,,,4,HR_34,5,,,,,,
4,HR_125,HR_34,Flow Date,2,,,,,,4,HR_34,6,,,,,,
4,HR_125,HR_34,Flow Date,3,,,,,,4,HR_34,7,,,,,,
4,HR_125,HR_34,Flow Date,4,,,,,,4,HR_34,8,,,,,,
4,HR_90,HR_53,Flow Date,1,,,,,,4,HR_53,5,,,,,,
4,HR_90,HR_53,Flow Date,2,,,,,,4,HR_53,6,,,,,,
4,HR_90,HR_53,Flow Date,3,,,,,,4,HR_53,7,,,,,,
4,HR_90,HR_53,Flow Date,4,,,,,,4,HR_53,8,,,,,,
4,HR_135,HR_83,Flow Date,1,,,,,,4,HR_83,5,,,,,,
4,HR_135,HR_83,Flow Date,2,,,,,,4,HR_83,6,,,,,,
4,HR_135,HR_83,Flow Date,3,,,,,,4,HR_83,7,,,,,,
4,HR_135,HR_83,Flow Date,4,,,,,,4,HR_83,8,,,,,,
4,HR_141,HR_184,Flow Date,1,,,,,,4,HR_184,5,,,,,,
4,HR_141,HR_184,Flow Date,2,,,,,,4,HR_184,6,,,,,,
4,HR_141,HR_184,Flow Date,3,,,,,,4,HR_184,7,,,,,,
4,HR_141,HR_184,Flow Date,4,,,,,,4,HR_184,8,,,,,,
4,HR_8,HR_42,Flow Date,1,,,,,,4,HR_42,5,,,,,,
4,HR_8,HR_42,Flow Date,2,,,,,,4,HR_42,6,,,,,,
4,HR_8,HR_42,Flow Date,3,,,,,,4,HR_42,7,,,,,,
4,HR_8,HR_42,Flow Date,4,,,,,,4,HR_42,8,,,,,,
4,HR_88,HR_67,Flow Date,1,,,,,,4,HR_67,5,,,,,,
4,HR_88,HR_67,Flow Date,2,,,,,,4,HR_67,6,,,,,,
4,HR_88,HR_67,Flow Date,3,,,,,,4,HR_67,7,,,,,,
4,HR_88,HR_67,Flow Date,4,,,,,,4,HR_67,8,,,,,,
4,HR_69,HR_156,Flow Date,1,,,,,,4,HR_156,5,,,,,,
4,HR_69,HR_156,Flow Date,2,,,,,,4,HR_156,6,,,,,,
4,HR_69,HR_156,Flow Date,3,,,,,,4,HR_156,7,,,,,,
4,HR_69,HR_156,Flow Date,4,,,,,,4,HR_156,8,,,,,,
4,HR_147,HR_118,Flow Date,1,,,,,,4,HR_118,5,,,,,,
4,HR_147,HR_118,Flow Date,2,,,,,,4,HR_118,6,,,,,,
4,HR_147,HR_118,Flow Date,3,,,,,,4,HR_118,7,,,,,,
4,HR_147,HR_118,Flow Date,4,,,,,,4,HR_118,8,,,,,,
4,HR_100,HR_192,Flow Date,1,,,,,,4,HR_192,5,,,,,,
4,HR_100,HR_192,Flow Date,2,,,,,,4,HR_192,6,,,,,,
4,HR_100,HR_192,Flow Date,3,,,,,,4,HR_192,7,,,,,,
4,HR_100,HR_192,Flow Date,4,,,,,,4,HR_192,8,,,,,,
4,HR_121,HR_139,Flow Date,1,,,,,,4,HR_139,5,,,,,,
4,HR_121,HR_139,Flow Date,2,,,,,,4,HR_139,6,,,,,,
4,HR_121,HR_139,Flow Date,3,,,,,,4,HR_139,7,,,,,,
4,HR_121,HR_139,Flow Date,4,,,,,,4,HR_139,8,,,,,,
4,HR_66,HR_78,Flow Date,1,,,,,,4,HR_78,5,,,,,,
4,HR_66,HR_78,Flow Date,2,,,,,,4,HR_78,6,,,,,,
4,HR_66,HR_78,Flow Date,3,,,,,,4,HR_78,7,,,,,,
4,HR_66,HR_78,Flow Date,4,,,,,,4,HR_78,8,,,,,,
4,HR_34,HR_17,Flow Date,1,,,,,,4,HR_17,5,,,,,,
4,HR_34,HR_17,Flow Date,2,,,,,,4,HR_17,6,,,,,,
4,HR_34,HR_17,Flow Date,3,,,,,,4,HR_17,7,,,,,,
4,HR_34,HR_17,Flow Date,4,,,,,,4,HR_17,8,,,,,,
4,HR_59,HR_11,Flow Date,1,,,,,,4,HR_11,5,,,,,,
4,HR_59,HR_11,Flow Date,2,,,,,,4,HR_11,6,,,,,,
4,HR_59,HR_11,Flow Date,3,,,,,,4,HR_11,7,,,,,,
4,HR_59,HR_11,Flow Date,4,,,,,,4,HR_11,8,,,,,,
4,HR_90,HR_126,Flow Date,1,,,,,,4,HR_126,5,,,,,,
4,HR_90,HR_126,Flow Date,2,,,,,,4,HR_126,6,,,,,,
4,HR_90,HR_126,Flow Date,3,,,,,,4,HR_126,7,,,,,,
4,HR_90,HR_126,Flow Date,4,,,,,,4,HR_126,8,,,,,,
