Block,Transect,Sequence,Donor,Recipient,Plant_ID,Germ_Date,Sow_Date,Plant_Date
1,3,110,BO_032,BO_088,2,NA,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,3,NA,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,4,NA,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,5,2021-12-06,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,6,2021-12-06,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,7,2021-12-06,2021-11-11,2021-11-17
1,3,110,BO_032,BO_088,8,2021-12-06,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,1,2021-12-06,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,2,2021-12-06,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,3,NA,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,4,2021-12-06,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,5,NA,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,6,2021-12-06,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,7,NA,2021-11-11,2021-11-17
1,4,111,BO_065,BO_014,8,NA,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,1,NA,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,2,2021-12-06,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,3,2021-12-06,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,4,2021-12-06,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,5,NA,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,6,2021-12-06,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,7,2021-12-15,2021-11-11,2021-11-17
1,4,112,BO_173,BO_091,8,NA,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,1,NA,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,2,NA,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,3,2021-12-06,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,4,2021-12-06,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,5,2021-12-06,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,6,2021-12-06,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,7,2021-12-06,2021-11-11,2021-11-17
1,4,113,BO_153,BO_177,8,2021-12-06,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,1,NA,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,2,2021-12-15,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,3,NA,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,4,NA,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,5,NA,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,6,2021-12-06,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,7,NA,2021-11-11,2021-11-17
1,4,114,BO_058,BO_081,8,NA,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,1,NA,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,2,NA,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,3,NA,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,4,2021-12-06,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,5,NA,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,6,2021-12-06,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,7,2021-12-06,2021-11-11,2021-11-17
1,4,115,BO_153,BO_157,8,NA,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,1,NA,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,2,2021-12-15,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,3,NA,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,4,2021-12-15,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,5,2021-12-29,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,6,2021-12-15,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,7,NA,2021-11-11,2021-11-17
1,4,116,BO_022,BO_020,8,2021-12-06,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,1,2021-12-15,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,2,2021-12-15,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,3,2021-12-06,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,4,NA,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,5,2021-12-06,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,6,2021-12-06,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,7,NA,2021-11-11,2021-11-17
1,4,117,BO_029,BO_090,8,2021-12-06,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,1,NA,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,2,2021-12-06,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,3,NA,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,4,2021-12-15,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,5,NA,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,6,NA,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,7,NA,2021-11-11,2021-11-17
1,4,118,BO_070,BO_046,8,2021-12-06,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,1,NA,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,2,2021-12-06,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,3,2021-12-06,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,4,NA,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,5,NA,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,6,2021-12-06,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,7,2021-12-06,2021-11-11,2021-11-17
1,4,119,BO_199,BO_015,8,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,1,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,2,2021-12-06,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,3,2021-12-06,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,4,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,5,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,6,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,7,NA,2021-11-11,2021-11-17
1,4,120,BO_143,BO_195,8,NA,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,1,2021-12-06,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,2,2021-12-06,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,3,NA,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,4,NA,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,5,NA,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,6,2021-12-06,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,7,NA,2021-11-11,2021-11-17
1,4,121,BO_199,BO_018,8,2021-12-21,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,1,NA,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,2,2021-12-15,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,3,NA,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,4,NA,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,5,NA,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,6,2021-12-06,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,7,2021-12-06,2021-11-11,2021-11-17
1,4,122,BO_163,BO_144,8,2021-12-06,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,1,NA,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,2,NA,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,3,2021-12-06,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,4,NA,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,5,2021-12-06,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,6,2021-12-06,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,7,NA,2021-11-11,2021-11-17
1,4,123,BO_149,BO_032,8,NA,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,1,2021-12-29,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,2,NA,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,3,2021-12-06,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,4,2021-12-06,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,5,2021-12-06,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,6,NA,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,7,NA,2021-11-11,2021-11-17
1,4,124,BO_106,BO_131,8,2021-12-06,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,1,NA,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,2,2021-12-06,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,3,NA,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,4,NA,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,5,NA,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,6,2021-12-06,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,7,NA,2021-11-11,2021-11-17
1,4,125,BO_074,BO_027,8,2021-12-06,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,1,2021-12-15,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,2,NA,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,3,2021-12-06,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,4,NA,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,5,2021-12-06,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,6,2021-12-06,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,7,NA,2021-11-11,2021-11-17
1,4,126,BO_194,BO_037,8,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,1,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,2,2021-12-29,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,3,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,4,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,5,NA,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,6,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,7,2021-12-06,2021-11-11,2021-11-17
1,4,127,BO_177,BO_147,8,2021-12-06,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,1,2021-12-06,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,2,2021-12-06,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,3,NA,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,4,NA,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,5,NA,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,6,2021-12-06,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,7,2021-12-06,2021-11-11,2021-11-17
1,4,128,BO_151,BO_167,8,2021-12-06,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,1,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,2,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,3,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,4,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,5,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,6,2021-12-29,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,7,NA,2021-11-11,2021-11-17
1,4,129,BO_039,BO_087,8,NA,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,1,2021-12-29,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,2,NA,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,3,2021-12-06,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,4,NA,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,5,2021-12-06,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,6,2021-12-06,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,7,NA,2021-11-11,2021-11-17
1,4,130,BO_130,BO_161,8,NA,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,1,2021-12-06,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,2,NA,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,3,2021-12-29,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,4,2021-12-15,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,5,NA,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,6,NA,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,7,NA,2021-11-11,2021-11-17
1,4,131,BO_039,BO_102,8,2021-12-29,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,1,NA,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,2,NA,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,3,NA,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,4,NA,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,5,NA,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,6,2021-12-15,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,7,2021-12-15,2021-11-11,2021-11-17
1,4,132,BO_070,BO_184,8,2021-12-15,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,1,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,2,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,3,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,4,NA,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,5,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,6,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,7,2021-12-06,2021-11-11,2021-11-17
2,5,133,BO_040,BO_171,8,2021-12-06,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,1,NA,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,2,2021-12-06,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,3,2021-12-06,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,4,NA,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,5,2021-12-21,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,6,NA,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,7,2021-12-06,2021-11-11,2021-11-17
2,5,134,BO_177,BO_121,8,NA,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,1,NA,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,2,2021-12-06,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,3,2021-12-06,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,4,2021-12-06,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,5,2021-12-06,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,6,2021-12-06,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,7,NA,2021-11-11,2021-11-17
2,5,135,BO_128,BO_060,8,2021-12-06,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,1,NA,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,2,NA,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,3,2021-12-06,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,4,2021-12-15,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,5,2021-12-06,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,6,2021-12-06,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,7,2021-12-06,2021-11-11,2021-11-17
2,5,136,BO_183,BO_063,8,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,1,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,2,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,3,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,4,NA,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,5,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,6,2021-12-29,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,7,2021-12-06,2021-11-11,2021-11-17
2,5,137,BO_096,BO_012,8,2021-12-29,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,1,2021-12-06,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,2,2021-12-06,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,3,NA,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,4,2021-12-06,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,5,NA,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,6,2021-12-06,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,7,2021-12-06,2021-11-11,2021-11-17
2,5,138,BO_022,BO_020,8,2021-12-15,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,1,NA,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,2,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,3,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,4,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,5,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,6,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,7,2021-12-06,2021-11-11,2021-11-17
2,5,139,BO_153,BO_022,8,NA,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,1,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,2,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,3,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,4,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,5,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,6,2021-12-21,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,7,2021-12-06,2021-11-11,2021-11-17
2,5,140,BO_162,BO_108,8,2021-12-06,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,1,NA,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,2,2021-12-15,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,3,NA,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,4,2021-12-06,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,5,NA,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,6,NA,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,7,2021-12-06,2021-11-11,2021-11-17
2,5,141,BO_183,BO_198,8,2021-12-06,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,1,NA,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,2,NA,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,3,2021-12-06,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,4,NA,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,5,2021-12-06,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,6,2021-12-06,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,7,2021-12-06,2021-11-11,2021-11-17
2,5,142,BO_065,BO_014,8,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,1,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,2,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,3,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,4,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,5,2021-12-06,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,6,2021-12-15,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,7,2021-12-21,2021-11-11,2021-11-17
2,5,143,BO_109,BO_001,8,NA,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,1,2021-12-06,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,2,NA,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,3,NA,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,4,2021-12-21,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,5,2021-12-15,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,6,2021-12-06,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,7,2021-12-06,2021-11-11,2021-11-17
2,5,144,BO_162,BO_089,8,2021-12-06,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,1,NA,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,2,2021-12-06,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,3,NA,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,4,2021-12-06,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,5,NA,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,6,2021-12-06,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,7,2021-12-06,2021-11-11,2021-11-17
2,5,145,BO_109,BO_095,8,2021-12-06,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,1,2021-12-06,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,2,NA,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,3,NA,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,4,NA,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,5,2021-12-06,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,6,2021-12-06,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,7,2021-12-15,2021-11-11,2021-11-17
2,5,146,BO_058,BO_081,8,2021-12-06,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,1,2021-12-15,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,2,2021-12-06,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,3,2021-12-29,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,4,2021-12-29,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,5,2021-12-06,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,6,2021-12-06,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,7,2021-12-06,2021-11-11,2021-11-17
2,5,147,BO_038,BO_082,8,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,1,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,2,2021-12-15,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,3,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,4,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,5,2021-12-15,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,6,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,7,2021-12-06,2021-11-11,2021-11-17
2,5,148,BO_170,BO_045,8,2021-12-21,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,1,2021-12-06,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,2,2021-12-06,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,3,NA,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,4,NA,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,5,2021-12-06,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,6,2021-12-06,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,7,NA,2021-11-11,2021-11-17
2,5,149,BO_119,BO_017,8,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,1,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,2,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,3,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,4,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,5,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,6,NA,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,7,2021-12-06,2021-11-11,2021-11-17
2,5,150,BO_065,BO_115,8,2021-12-06,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,1,NA,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,2,2021-12-15,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,3,2021-12-06,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,4,2021-12-15,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,5,NA,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,6,NA,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,7,NA,2021-11-11,2021-11-17
2,5,151,BO_185,BO_071,8,NA,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,1,NA,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,2,NA,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,3,2021-12-06,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,4,2021-12-29,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,5,NA,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,6,2021-12-29,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,7,NA,2021-11-11,2021-11-17
2,5,152,BO_189,BO_086,8,NA,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,1,2021-12-15,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,2,NA,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,3,NA,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,4,2021-12-06,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,5,2021-12-06,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,6,NA,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,7,2021-12-06,2021-11-11,2021-11-17
2,5,153,BO_173,BO_079,8,2021-12-06,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,1,NA,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,2,2021-12-06,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,3,NA,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,4,NA,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,5,NA,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,6,2021-12-06,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,7,2021-12-06,2021-11-11,2021-11-17
2,5,154,BO_185,BO_085,8,2021-12-06,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,1,NA,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,2,2021-12-29,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,3,2021-12-21,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,4,2021-12-06,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,5,NA,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,6,NA,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,7,NA,2021-11-11,2021-11-17
2,5,155,BO_013,BO_141,8,NA,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,1,2021-12-06,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,2,2021-12-15,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,3,2021-12-06,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,4,NA,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,5,2021-12-06,2021-11-11,2021-11-17
2,5,156,BO_194,BO_098,6,NA,2021-11-11,2021-11-17
