Sequence,Transect,Segment,position,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,Notes
158,4,23,L,G2,HR_201,5,,,,,,,,,,,
158,4,23,R,G1,HR_088,1,,,,,,,,,,,
158,4,23,R,G1,HR_088,2,,,,,,,,,,,
158,4,23,R,G1,HR_088,3,,,,,,,,,,,
158,4,23,R,G1,HR_088,4,,,,,,,,,,,
158,4,23,R,G1,HR_088,5,,,,,,,,,,,
159,4,24,L,G2,HR_162,1,,,,,,,,,,,
159,4,24,L,G2,HR_162,2,,,,,,,,,,,
159,4,24,L,G2,HR_162,3,,,,,,,,,,,
159,4,24,L,G2,HR_162,4,,,,,,,,,,,
159,4,24,L,G2,HR_162,5,,,,,,,,,,,
159,4,24,R,G2,HR_039,1,,,,,,,,,,,
159,4,24,R,G2,HR_039,2,,,,,,,,,,,
159,4,24,R,G2,HR_039,3,,,,,,,,,,,
159,4,24,R,G2,HR_039,4,,,,,,,,,,,
159,4,24,R,G2,HR_039,5,,,,,,,,,,,
160,4,25,L,G1,HR_056,1,,,,,,,,,,,
160,4,25,L,G1,HR_056,2,,,,,,,,,,,
160,4,25,L,G1,HR_056,3,,,,,,,,,,,
160,4,25,L,G1,HR_056,4,,,,,,,,,,,
160,4,25,L,G1,HR_056,5,,,,,,,,,,,
160,4,25,R,G1,HR_124,1,,,,,,,,,,,
160,4,25,R,G1,HR_124,2,,,,,,,,,,,
160,4,25,R,G1,HR_124,3,,,,,,,,,,,
160,4,25,R,G1,HR_124,4,,,,,,,,,,,
160,4,25,R,G1,HR_124,5,,,,,,,,,,,
161,4,26,L,G2,HR_110,1,,,,,,,,,,,
161,4,26,L,G2,HR_110,2,,,,,,,,,,,
161,4,26,L,G2,HR_110,3,,,,,,,,,,,
161,4,26,L,G2,HR_110,4,,,,,,,,,,,
161,4,26,L,G2,HR_110,5,,,,,,,,,,,
161,4,26,R,G2,HR_039,1,,,,,,,,,,,
161,4,26,R,G2,HR_039,2,,,,,,,,,,,
161,4,26,R,G2,HR_039,3,,,,,,,,,,,
161,4,26,R,G2,HR_039,4,,,,,,,,,,,
161,4,26,R,G2,HR_039,5,,,,,,,,,,,
162,4,27,L,G2,HR_134,1,,,,,,,,,,,
162,4,27,L,G2,HR_134,2,,,,,,,,,,,
162,4,27,L,G2,HR_134,3,,,,,,,,,,,
162,4,27,L,G2,HR_134,4,,,,,,,,,,,
162,4,27,L,G2,HR_134,5,,,,,,,,,,,
162,4,27,R,G2,HR_123,1,,,,,,,,,,,
162,4,27,R,G2,HR_123,2,,,,,,,,,,,
162,4,27,R,G2,HR_123,3,,,,,,,,,,,
162,4,27,R,G2,HR_123,4,,,,,,,,,,,
162,4,27,R,G2,HR_123,5,,,,,,,,,,,
163,4,28,L,G1,HR_050,1,,,,,,,,,,,
163,4,28,L,G1,HR_050,2,,,,,,,,,,,
163,4,28,L,G1,HR_050,3,,,,,,,,,,,
163,4,28,L,G1,HR_050,4,,,,,,,,,,,
163,4,28,L,G1,HR_050,5,,,,,,,,,,,
163,4,28,R,G2,HR_164,1,,,,,,,,,,,
163,4,28,R,G2,HR_164,2,,,,,,,,,,,
163,4,28,R,G2,HR_164,3,,,,,,,,,,,
163,4,28,R,G2,HR_164,4,,,,,,,,,,,
163,4,28,R,G2,HR_164,5,,,,,,,,,,,
164,4,29,L,G1,HR_038,1,,,,,,,,,,,
164,4,29,L,G1,HR_038,2,,,,,,,,,,,
164,4,29,L,G1,HR_038,3,,,,,,,,,,,
164,4,29,L,G1,HR_038,4,,,,,,,,,,,
164,4,29,L,G1,HR_038,5,,,,,,,,,,,
164,4,29,R,G1,HR_023,1,,,,,,,,,,,
164,4,29,R,G1,HR_023,2,,,,,,,,,,,
164,4,29,R,G1,HR_023,3,,,,,,,,,,,
164,4,29,R,G1,HR_023,4,,,,,,,,,,,
164,4,29,R,G1,HR_023,5,,,,,,,,,,,
165,4,30,L,G2,HR_107,1,,,,,,,,,,,
165,4,30,L,G2,HR_107,2,,,,,,,,,,,
165,4,30,L,G2,HR_107,3,,,,,,,,,,,
165,4,30,L,G2,HR_107,4,,,,,,,,,,,
165,4,30,L,G2,HR_107,5,,,,,,,,,,,
165,4,30,R,G1,HR_181,1,,,,,,,,,,,
165,4,30,R,G1,HR_181,2,,,,,,,,,,,
165,4,30,R,G1,HR_181,3,,,,,,,,,,,
165,4,30,R,G1,HR_181,4,,,,,,,,,,,
165,4,30,R,G1,HR_181,5,,,,,,,,,,,
166,4,31,L,G1,HR_050,1,,,,,,,,,,,
166,4,31,L,G1,HR_050,2,,,,,,,,,,,
166,4,31,L,G1,HR_050,3,,,,,,,,,,,
166,4,31,L,G1,HR_050,4,,,,,,,,,,,
166,4,31,L,G1,HR_050,5,,,,,,,,,,,
166,4,31,R,G2,HR_062,1,,,,,,,,,,,
166,4,31,R,G2,HR_062,2,,,,,,,,,,,
166,4,31,R,G2,HR_062,3,,,,,,,,,,,
166,4,31,R,G2,HR_062,4,,,,,,,,,,,
166,4,31,R,G2,HR_062,5,,,,,,,,,,,
167,4,32,L,G1,HR_007,1,,,,,,,,,,,
167,4,32,L,G1,HR_007,2,,,,,,,,,,,
167,4,32,L,G1,HR_007,3,,,,,,,,,,,
167,4,32,L,G1,HR_007,4,,,,,,,,,,,
167,4,32,L,G1,HR_007,5,,,,,,,,,,,
167,4,32,R,G1,HR_042,1,,,,,,,,,,,
167,4,32,R,G1,HR_042,2,,,,,,,,,,,
167,4,32,R,G1,HR_042,3,,,,,,,,,,,
167,4,32,R,G1,HR_042,4,,,,,,,,,,,
167,4,32,R,G1,HR_042,5,,,,,,,,,,,
168,4,33,L,G1,HR_018,1,,,,,,,,,,,
168,4,33,L,G1,HR_018,2,,,,,,,,,,,
168,4,33,L,G1,HR_018,3,,,,,,,,,,,
168,4,33,L,G1,HR_018,4,,,,,,,,,,,
168,4,33,L,G1,HR_018,5,,,,,,,,,,,
168,4,33,R,G1,HR_005,1,,,,,,,,,,,
168,4,33,R,G1,HR_005,2,,,,,,,,,,,
168,4,33,R,G1,HR_005,3,,,,,,,,,,,
168,4,33,R,G1,HR_005,4,,,,,,,,,,,
168,4,33,R,G1,HR_005,5,,,,,,,,,,,
169,4,34,L,G2,HR_009,1,,,,,,,,,,,
169,4,34,L,G2,HR_009,2,,,,,,,,,,,
169,4,34,L,G2,HR_009,3,,,,,,,,,,,
169,4,34,L,G2,HR_009,4,,,,,,,,,,,
169,4,34,L,G2,HR_009,5,,,,,,,,,,,
169,4,34,R,G2,HR_033,1,,,,,,,,,,,
169,4,34,R,G2,HR_033,2,,,,,,,,,,,
169,4,34,R,G2,HR_033,3,,,,,,,,,,,
169,4,34,R,G2,HR_033,4,,,,,,,,,,,
169,4,34,R,G2,HR_033,5,,,,,,,,,,,
170,4,35,L,G2,HR_181,1,,,,,,,,,,,
170,4,35,L,G2,HR_181,2,,,,,,,,,,,
170,4,35,L,G2,HR_181,3,,,,,,,,,,,
170,4,35,L,G2,HR_181,4,,,,,,,,,,,
170,4,35,L,G2,HR_181,5,,,,,,,,,,,
170,4,35,R,G1,HR_182,1,,,,,,,,,,,
170,4,35,R,G1,HR_182,2,,,,,,,,,,,
170,4,35,R,G1,HR_182,3,,,,,,,,,,,
170,4,35,R,G1,HR_182,4,,,,,,,,,,,
170,4,35,R,G1,HR_182,5,,,,,,,,,,,
171,4,36,L,G2,HR_083,1,,,,,,,,,,,
171,4,36,L,G2,HR_083,2,,,,,,,,,,,
171,4,36,L,G2,HR_083,3,,,,,,,,,,,
171,4,36,L,G2,HR_083,4,,,,,,,,,,,
171,4,36,L,G2,HR_083,5,,,,,,,,,,,
171,4,36,R,G2,HR_115,1,,,,,,,,,,,
171,4,36,R,G2,HR_115,2,,,,,,,,,,,
171,4,36,R,G2,HR_115,3,,,,,,,,,,,
171,4,36,R,G2,HR_115,4,,,,,,,,,,,
171,4,36,R,G2,HR_115,5,,,,,,,,,,,
172,4,37,L,G1,HR_016,1,,,,,,,,,,,
172,4,37,L,G1,HR_016,2,,,,,,,,,,,
172,4,37,L,G1,HR_016,3,,,,,,,,,,,
172,4,37,L,G1,HR_016,4,,,,,,,,,,,
172,4,37,L,G1,HR_016,5,,,,,,,,,,,
172,4,37,R,G2,HR_114,1,,,,,,,,,,,
172,4,37,R,G2,HR_114,2,,,,,,,,,,,
172,4,37,R,G2,HR_114,3,,,,,,,,,,,
172,4,37,R,G2,HR_114,4,,,,,,,,,,,
172,4,37,R,G2,HR_114,5,,,,,,,,,,,
173,4,38,L,G2,HR_070,1,,,,,,,,,,,
173,4,38,L,G2,HR_070,2,,,,,,,,,,,
173,4,38,L,G2,HR_070,3,,,,,,,,,,,
173,4,38,L,G2,HR_070,4,,,,,,,,,,,
173,4,38,L,G2,HR_070,5,,,,,,,,,,,
173,4,38,R,G2,HR_113,1,,,,,,,,,,,
173,4,38,R,G2,HR_113,2,,,,,,,,,,,
173,4,38,R,G2,HR_113,3,,,,,,,,,,,
173,4,38,R,G2,HR_113,4,,,,,,,,,,,
173,4,38,R,G2,HR_113,5,,,,,,,,,,,
174,4,39,L,G1,HR_043,1,,,,,,,,,,,
174,4,39,L,G1,HR_043,2,,,,,,,,,,,
174,4,39,L,G1,HR_043,3,,,,,,,,,,,
174,4,39,L,G1,HR_043,4,,,,,,,,,,,
174,4,39,L,G1,HR_043,5,,,,,,,,,,,
174,4,39,R,G1,HR_021,1,,,,,,,,,,,
174,4,39,R,G1,HR_021,2,,,,,,,,,,,
174,4,39,R,G1,HR_021,3,,,,,,,,,,,
174,4,39,R,G1,HR_021,4,,,,,,,,,,,
174,4,39,R,G1,HR_021,5,,,,,,,,,,,
175,4,40,L,G2,HR_017,1,,,,,,,,,,,
175,4,40,L,G2,HR_017,2,,,,,,,,,,,
175,4,40,L,G2,HR_017,3,,,,,,,,,,,
175,4,40,L,G2,HR_017,4,,,,,,,,,,,
175,4,40,L,G2,HR_017,5,,,,,,,,,,,
175,4,40,R,G2,HR_149,1,,,,,,,,,,,
175,4,40,R,G2,HR_149,2,,,,,,,,,,,
175,4,40,R,G2,HR_149,3,,,,,,,,,,,
175,4,40,R,G2,HR_149,4,,,,,,,,,,,
175,4,40,R,G2,HR_149,5,,,,,,,,,,,
176,4,41,L,G2,HR_079,1,,,,,,,,,,,
176,4,41,L,G2,HR_079,2,,,,,,,,,,,
176,4,41,L,G2,HR_079,3,,,,,,,,,,,
176,4,41,L,G2,HR_079,4,,,,,,,,,,,
176,4,41,L,G2,HR_079,5,,,,,,,,,,,
176,4,41,R,G2,HR_142,1,,,,,,,,,,,
176,4,41,R,G2,HR_142,2,,,,,,,,,,,
176,4,41,R,G2,HR_142,3,,,,,,,,,,,
176,4,41,R,G2,HR_142,4,,,,,,,,,,,
176,4,41,R,G2,HR_142,5,,,,,,,,,,,
177,4,42,L,G2,HR_085,1,,,,,,,,,,,
177,4,42,L,G2,HR_085,2,,,,,,,,,,,
177,4,42,L,G2,HR_085,3,,,,,,,,,,,
177,4,42,L,G2,HR_085,4,,,,,,,,,,,
177,4,42,L,G2,HR_085,5,,,,,,,,,,,
177,4,42,R,G2,HR_025,1,,,,,,,,,,,
177,4,42,R,G2,HR_025,2,,,,,,,,,,,
177,4,42,R,G2,HR_025,3,,,,,,,,,,,
177,4,42,R,G2,HR_025,4,,,,,,,,,,,
177,4,42,R,G2,HR_025,5,,,,,,,,,,,
178,4,43,L,G2,HR_004,1,,,,,,,,,,,
178,4,43,L,G2,HR_004,2,,,,,,,,,,,
178,4,43,L,G2,HR_004,3,,,,,,,,,,,
178,4,43,L,G2,HR_004,4,,,,,,,,,,,
178,4,43,L,G2,HR_004,5,,,,,,,,,,,
178,4,43,R,G1,HR_028,1,,,,,,,,,,,
178,4,43,R,G1,HR_028,2,,,,,,,,,,,
178,4,43,R,G1,HR_028,3,,,,,,,,,,,
178,4,43,R,G1,HR_028,4,,,,,,,,,,,
178,4,43,R,G1,HR_028,5,,,,,,,,,,,
179,4,44,L,G2,HR_124,1,,,,,,,,,,,
179,4,44,L,G2,HR_124,2,,,,,,,,,,,
179,4,44,L,G2,HR_124,3,,,,,,,,,,,
179,4,44,L,G2,HR_124,4,,,,,,,,,,,
179,4,44,L,G2,HR_124,5,,,,,,,,,,,
179,4,44,R,G2,HR_181,1,,,,,,,,,,,
179,4,44,R,G2,HR_181,2,,,,,,,,,,,
179,4,44,R,G2,HR_181,3,,,,,,,,,,,
179,4,44,R,G2,HR_181,4,,,,,,,,,,,
179,4,44,R,G2,HR_181,5,,,,,,,,,,,
180,4,45,L,G2,HR_180,1,,,,,,,,,,,
180,4,45,L,G2,HR_180,2,,,,,,,,,,,
180,4,45,L,G2,HR_180,3,,,,,,,,,,,
180,4,45,L,G2,HR_180,4,,,,,,,,,,,
180,4,45,L,G2,HR_180,5,,,,,,,,,,,
180,4,45,R,G1,HR_065,1,,,,,,,,,,,
180,4,45,R,G1,HR_065,2,,,,,,,,,,,
180,4,45,R,G1,HR_065,3,,,,,,,,,,,
180,4,45,R,G1,HR_065,4,,,,,,,,,,,
180,4,45,R,G1,HR_065,5,,,,,,,,,,,
181,5,1,L,G2,HR_118,1,,,,,,,,,,,
181,5,1,L,G2,HR_118,2,,,,,,,,,,,
181,5,1,L,G2,HR_118,3,,,,,,,,,,,
181,5,1,L,G2,HR_118,4,,,,,,,,,,,
181,5,1,L,G2,HR_118,5,,,,,,,,,,,
181,5,1,R,G1,HR_196,1,,,,,,,,,,,
181,5,1,R,G1,HR_196,2,,,,,,,,,,,
181,5,1,R,G1,HR_196,3,,,,,,,,,,,
181,5,1,R,G1,HR_196,4,,,,,,,,,,,
181,5,1,R,G1,HR_196,5,,,,,,,,,,,
182,5,2,L,G1,HR_112,1,,,,,,,,,,,
182,5,2,L,G1,HR_112,2,,,,,,,,,,,
182,5,2,L,G1,HR_112,3,,,,,,,,,,,
182,5,2,L,G1,HR_112,4,,,,,,,,,,,
182,5,2,L,G1,HR_112,5,,,,,,,,,,,
182,5,2,R,G1,HR_201,1,,,,,,,,,,,
182,5,2,R,G1,HR_201,2,,,,,,,,,,,
182,5,2,R,G1,HR_201,3,,,,,,,,,,,
182,5,2,R,G1,HR_201,4,,,,,,,,,,,
182,5,2,R,G1,HR_201,5,,,,,,,,,,,
183,5,3,L,G1,HR_059,1,,,,,,,,,,,
183,5,3,L,G1,HR_059,2,,,,,,,,,,,
183,5,3,L,G1,HR_059,3,,,,,,,,,,,
183,5,3,L,G1,HR_059,4,,,,,,,,,,,
183,5,3,L,G1,HR_059,5,,,,,,,,,,,
183,5,3,R,G1,HR_146,1,,,,,,,,,,,
183,5,3,R,G1,HR_146,2,,,,,,,,,,,
183,5,3,R,G1,HR_146,3,,,,,,,,,,,
183,5,3,R,G1,HR_146,4,,,,,,,,,,,
183,5,3,R,G1,HR_146,5,,,,,,,,,,,
184,5,4,L,G2,HR_071,1,,,,,,,,,,,
184,5,4,L,G2,HR_071,2,,,,,,,,,,,
184,5,4,L,G2,HR_071,3,,,,,,,,,,,
184,5,4,L,G2,HR_071,4,,,,,,,,,,,
184,5,4,L,G2,HR_071,5,,,,,,,,,,,
184,5,4,R,G2,HR_145,1,,,,,,,,,,,
184,5,4,R,G2,HR_145,2,,,,,,,,,,,
184,5,4,R,G2,HR_145,3,,,,,,,,,,,
184,5,4,R,G2,HR_145,4,,,,,,,,,,,
184,5,4,R,G2,HR_145,5,,,,,,,,,,,
185,5,5,L,G1,HR_044,1,,,,,,,,,,,
185,5,5,L,G1,HR_044,2,,,,,,,,,,,
185,5,5,L,G1,HR_044,3,,,,,,,,,,,
185,5,5,L,G1,HR_044,4,,,,,,,,,,,
185,5,5,L,G1,HR_044,5,,,,,,,,,,,
185,5,5,R,G1,HR_078,1,,,,,,,,,,,
185,5,5,R,G1,HR_078,2,,,,,,,,,,,
185,5,5,R,G1,HR_078,3,,,,,,,,,,,
185,5,5,R,G1,HR_078,4,,,,,,,,,,,
185,5,5,R,G1,HR_078,5,,,,,,,,,,,
186,5,6,L,G1,HR_153,1,,,,,,,,,,,
186,5,6,L,G1,HR_153,2,,,,,,,,,,,
186,5,6,L,G1,HR_153,3,,,,,,,,,,,
186,5,6,L,G1,HR_153,4,,,,,,,,,,,
186,5,6,L,G1,HR_153,5,,,,,,,,,,,
186,5,6,R,G1,HR_054,1,,,,,,,,,,,
186,5,6,R,G1,HR_054,2,,,,,,,,,,,
186,5,6,R,G1,HR_054,3,,,,,,,,,,,
186,5,6,R,G1,HR_054,4,,,,,,,,,,,
186,5,6,R,G1,HR_054,5,,,,,,,,,,,
187,5,7,L,G1,HR_139,1,,,,,,,,,,,
187,5,7,L,G1,HR_139,2,,,,,,,,,,,
187,5,7,L,G1,HR_139,3,,,,,,,,,,,
187,5,7,L,G1,HR_139,4,,,,,,,,,,,
187,5,7,L,G1,HR_139,5,,,,,,,,,,,
187,5,7,R,G1,HR_126,1,,,,,,,,,,,
187,5,7,R,G1,HR_126,2,,,,,,,,,,,
187,5,7,R,G1,HR_126,3,,,,,,,,,,,
187,5,7,R,G1,HR_126,4,,,,,,,,,,,
187,5,7,R,G1,HR_126,5,,,,,,,,,,,
188,5,8,L,G1,HR_034,1,,,,,,,,,,,
188,5,8,L,G1,HR_034,2,,,,,,,,,,,
188,5,8,L,G1,HR_034,3,,,,,,,,,,,
188,5,8,L,G1,HR_034,4,,,,,,,,,,,
188,5,8,L,G1,HR_034,5,,,,,,,,,,,
188,5,8,R,G1,HR_061,1,,,,,,,,,,,
188,5,8,R,G1,HR_061,2,,,,,,,,,,,
188,5,8,R,G1,HR_061,3,,,,,,,,,,,
188,5,8,R,G1,HR_061,4,,,,,,,,,,,
188,5,8,R,G1,HR_061,5,,,,,,,,,,,
189,5,9,L,G1,HR_053,1,,,,,,,,,,,
189,5,9,L,G1,HR_053,2,,,,,,,,,,,
189,5,9,L,G1,HR_053,3,,,,,,,,,,,
189,5,9,L,G1,HR_053,4,,,,,,,,,,,
189,5,9,L,G1,HR_053,5,,,,,,,,,,,
189,5,9,R,G1,HR_028,1,,,,,,,,,,,
189,5,9,R,G1,HR_028,2,,,,,,,,,,,
189,5,9,R,G1,HR_028,3,,,,,,,,,,,
189,5,9,R,G1,HR_028,4,,,,,,,,,,,
189,5,9,R,G1,HR_028,5,,,,,,,,,,,
190,5,10,L,G2,HR_011,1,,,,,,,,,,,
190,5,10,L,G2,HR_011,2,,,,,,,,,,,
190,5,10,L,G2,HR_011,3,,,,,,,,,,,
190,5,10,L,G2,HR_011,4,,,,,,,,,,,
190,5,10,L,G2,HR_011,5,,,,,,,,,,,
190,5,10,R,G1,HR_197,1,,,,,,,,,,,
190,5,10,R,G1,HR_197,2,,,,,,,,,,,
190,5,10,R,G1,HR_197,3,,,,,,,,,,,
190,5,10,R,G1,HR_197,4,,,,,,,,,,,
190,5,10,R,G1,HR_197,5,,,,,,,,,,,
191,5,11,L,G1,HR_170,1,,,,,,,,,,,
191,5,11,L,G1,HR_170,2,,,,,,,,,,,
191,5,11,L,G1,HR_170,3,,,,,,,,,,,
191,5,11,L,G1,HR_170,4,,,,,,,,,,,
191,5,11,L,G1,HR_170,5,,,,,,,,,,,
191,5,11,R,G1,HR_073,1,,,,,,,,,,,
191,5,11,R,G1,HR_073,2,,,,,,,,,,,
191,5,11,R,G1,HR_073,3,,,,,,,,,,,
191,5,11,R,G1,HR_073,4,,,,,,,,,,,
191,5,11,R,G1,HR_073,5,,,,,,,,,,,
192,5,12,L,G2,HR_061,1,,,,,,,,,,,
192,5,12,L,G2,HR_061,2,,,,,,,,,,,
192,5,12,L,G2,HR_061,3,,,,,,,,,,,
192,5,12,L,G2,HR_061,4,,,,,,,,,,,
192,5,12,L,G2,HR_061,5,,,,,,,,,,,
192,5,12,R,G2,HR_127,1,,,,,,,,,,,
192,5,12,R,G2,HR_127,2,,,,,,,,,,,
192,5,12,R,G2,HR_127,3,,,,,,,,,,,
192,5,12,R,G2,HR_127,4,,,,,,,,,,,
192,5,12,R,G2,HR_127,5,,,,,,,,,,,
193,5,13,L,G1,HR_173,1,,,,,,,,,,,
193,5,13,L,G1,HR_173,2,,,,,,,,,,,
193,5,13,L,G1,HR_173,3,,,,,,,,,,,
193,5,13,L,G1,HR_173,4,,,,,,,,,,,
193,5,13,L,G1,HR_173,5,,,,,,,,,,,
193,5,13,R,G1,HR_079,1,,,,,,,,,,,
193,5,13,R,G1,HR_079,2,,,,,,,,,,,
193,5,13,R,G1,HR_079,3,,,,,,,,,,,
193,5,13,R,G1,HR_079,4,,,,,,,,,,,
193,5,13,R,G1,HR_079,5,,,,,,,,,,,
194,5,14,L,G2,HR_159,1,,,,,,,,,,,
194,5,14,L,G2,HR_159,2,,,,,,,,,,,
194,5,14,L,G2,HR_159,3,,,,,,,,,,,
194,5,14,L,G2,HR_159,4,,,,,,,,,,,
194,5,14,L,G2,HR_159,5,,,,,,,,,,,
194,5,14,R,G1,HR_137,1,,,,,,,,,,,
194,5,14,R,G1,HR_137,2,,,,,,,,,,,
194,5,14,R,G1,HR_137,3,,,,,,,,,,,
194,5,14,R,G1,HR_137,4,,,,,,,,,,,
194,5,14,R,G1,HR_137,5,,,,,,,,,,,
195,5,15,L,G1,HR_173,1,,,,,,,,,,,
195,5,15,L,G1,HR_173,2,,,,,,,,,,,
195,5,15,L,G1,HR_173,3,,,,,,,,,,,
195,5,15,L,G1,HR_173,4,,,,,,,,,,,
195,5,15,L,G1,HR_173,5,,,,,,,,,,,
195,5,15,R,G2,HR_057,1,,,,,,,,,,,
195,5,15,R,G2,HR_057,2,,,,,,,,,,,
195,5,15,R,G2,HR_057,3,,,,,,,,,,,
195,5,15,R,G2,HR_057,4,,,,,,,,,,,
195,5,15,R,G2,HR_057,5,,,,,,,,,,,
196,5,16,L,G1,HR_141,1,,,,,,,,,,,
196,5,16,L,G1,HR_141,2,,,,,,,,,,,
196,5,16,L,G1,HR_141,3,,,,,,,,,,,
196,5,16,L,G1,HR_141,4,,,,,,,,,,,
196,5,16,L,G1,HR_141,5,,,,,,,,,,,
196,5,16,R,G1,HR_012,1,,,,,,,,,,,
196,5,16,R,G1,HR_012,2,,,,,,,,,,,
196,5,16,R,G1,HR_012,3,,,,,,,,,,,
196,5,16,R,G1,HR_012,4,,,,,,,,,,,
196,5,16,R,G1,HR_012,5,,,,,,,,,,,
197,5,17,L,G1,HR_110,1,,,,,,,,,,,
197,5,17,L,G1,HR_110,2,,,,,,,,,,,
197,5,17,L,G1,HR_110,3,,,,,,,,,,,
197,5,17,L,G1,HR_110,4,,,,,,,,,,,
197,5,17,L,G1,HR_110,5,,,,,,,,,,,
197,5,17,R,G2,HR_042,1,,,,,,,,,,,
197,5,17,R,G2,HR_042,2,,,,,,,,,,,
197,5,17,R,G2,HR_042,3,,,,,,,,,,,
197,5,17,R,G2,HR_042,4,,,,,,,,,,,
197,5,17,R,G2,HR_042,5,,,,,,,,,,,
198,5,18,L,G2,HR_103,1,,,,,,,,,,,
198,5,18,L,G2,HR_103,2,,,,,,,,,,,
198,5,18,L,G2,HR_103,3,,,,,,,,,,,
198,5,18,L,G2,HR_103,4,,,,,,,,,,,
198,5,18,L,G2,HR_103,5,,,,,,,,,,,
198,5,18,R,G1,HR_085,1,,,,,,,,,,,
198,5,18,R,G1,HR_085,2,,,,,,,,,,,
198,5,18,R,G1,HR_085,3,,,,,,,,,,,
198,5,18,R,G1,HR_085,4,,,,,,,,,,,
198,5,18,R,G1,HR_085,5,,,,,,,,,,,
199,5,19,L,G1,HR_155,1,,,,,,,,,,,
199,5,19,L,G1,HR_155,2,,,,,,,,,,,
199,5,19,L,G1,HR_155,3,,,,,,,,,,,
199,5,19,L,G1,HR_155,4,,,,,,,,,,,
199,5,19,L,G1,HR_155,5,,,,,,,,,,,
199,5,19,R,G2,HR_042,1,,,,,,,,,,,
199,5,19,R,G2,HR_042,2,,,,,,,,,,,
199,5,19,R,G2,HR_042,3,,,,,,,,,,,
199,5,19,R,G2,HR_042,4,,,,,,,,,,,
199,5,19,R,G2,HR_042,5,,,,,,,,,,,
200,5,20,L,G1,HR_040,1,,,,,,,,,,,
200,5,20,L,G1,HR_040,2,,,,,,,,,,,
200,5,20,L,G1,HR_040,3,,,,,,,,,,,
200,5,20,L,G1,HR_040,4,,,,,,,,,,,
200,5,20,L,G1,HR_040,5,,,,,,,,,,,
200,5,20,R,G2,HR_165,1,,,,,,,,,,,
200,5,20,R,G2,HR_165,2,,,,,,,,,,,
200,5,20,R,G2,HR_165,3,,,,,,,,,,,
200,5,20,R,G2,HR_165,4,,,,,,,,,,,
200,5,20,R,G2,HR_165,5,,,,,,,,,,,
201,5,21,L,G2,HR_192,1,,,,,,,,,,,
201,5,21,L,G2,HR_192,2,,,,,,,,,,,
201,5,21,L,G2,HR_192,3,,,,,,,,,,,
201,5,21,L,G2,HR_192,4,,,,,,,,,,,
201,5,21,L,G2,HR_192,5,,,,,,,,,,,
201,5,21,R,G1,HR_179,1,,,,,,,,,,,
201,5,21,R,G1,HR_179,2,,,,,,,,,,,
201,5,21,R,G1,HR_179,3,,,,,,,,,,,
201,5,21,R,G1,HR_179,4,,,,,,,,,,,
201,5,21,R,G1,HR_179,5,,,,,,,,,,,
202,5,22,L,G2,HR_109,1,,,,,,,,,,,
202,5,22,L,G2,HR_109,2,,,,,,,,,,,
202,5,22,L,G2,HR_109,3,,,,,,,,,,,
202,5,22,L,G2,HR_109,4,,,,,,,,,,,
202,5,22,L,G2,HR_109,5,,,,,,,,,,,
202,5,22,R,G1,HR_141,1,,,,,,,,,,,
202,5,22,R,G1,HR_141,2,,,,,,,,,,,
202,5,22,R,G1,HR_141,3,,,,,,,,,,,
202,5,22,R,G1,HR_141,4,,,,,,,,,,,
202,5,22,R,G1,HR_141,5,,,,,,,,,,,
203,5,23,L,G2,HR_108,1,,,,,,,,,,,
203,5,23,L,G2,HR_108,2,,,,,,,,,,,
203,5,23,L,G2,HR_108,3,,,,,,,,,,,
203,5,23,L,G2,HR_108,4,,,,,,,,,,,
203,5,23,L,G2,HR_108,5,,,,,,,,,,,
203,5,23,R,G1,HR_037,1,,,,,,,,,,,
203,5,23,R,G1,HR_037,2,,,,,,,,,,,
203,5,23,R,G1,HR_037,3,,,,,,,,,,,
203,5,23,R,G1,HR_037,4,,,,,,,,,,,
203,5,23,R,G1,HR_037,5,,,,,,,,,,,
204,5,24,L,G1,HR_101,1,,,,,,,,,,,
204,5,24,L,G1,HR_101,2,,,,,,,,,,,
204,5,24,L,G1,HR_101,3,,,,,,,,,,,
204,5,24,L,G1,HR_101,4,,,,,,,,,,,
204,5,24,L,G1,HR_101,5,,,,,,,,,,,
204,5,24,R,G2,HR_004,1,,,,,,,,,,,
204,5,24,R,G2,HR_004,2,,,,,,,,,,,
204,5,24,R,G2,HR_004,3,,,,,,,,,,,
204,5,24,R,G2,HR_004,4,,,,,,,,,,,
204,5,24,R,G2,HR_004,5,,,,,,,,,,,
205,5,25,L,G2,HR_124,1,,,,,,,,,,,
205,5,25,L,G2,HR_124,2,,,,,,,,,,,
205,5,25,L,G2,HR_124,3,,,,,,,,,,,
205,5,25,L,G2,HR_124,4,,,,,,,,,,,
205,5,25,L,G2,HR_124,5,,,,,,,,,,,
205,5,25,R,G2,HR_184,1,,,,,,,,,,,
205,5,25,R,G2,HR_184,2,,,,,,,,,,,
205,5,25,R,G2,HR_184,3,,,,,,,,,,,
205,5,25,R,G2,HR_184,4,,,,,,,,,,,
205,5,25,R,G2,HR_184,5,,,,,,,,,,,
206,5,26,L,G1,HR_092,1,,,,,,,,,,,
206,5,26,L,G1,HR_092,2,,,,,,,,,,,
206,5,26,L,G1,HR_092,3,,,,,,,,,,,
