Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
305,7,35,L,G1,HR_168,2,,,,4/20,,,,,5/17,,,,,,
305,7,35,L,G1,HR_168,3,,,,,,,,,,,,,,,
305,7,35,L,G1,HR_168,4,,,,4/20,,,,,,,,,,,
305,7,35,L,G1,HR_168,5,,,,,,,,,,,,,,,
305,7,35,R,G2,HR_197,1,,,,4/20,,,,,,,,,,,
305,7,35,R,G2,HR_197,2,,,,4/20,,,,,,,,,,,
305,7,35,R,G2,HR_197,3,,,,4/20,05/04,,,,,,,,,,
305,7,35,R,G2,HR_197,4,,,,,,,,,,,,,,,
305,7,35,R,G2,HR_197,5,5,,,4/20,,,,,,4/20,,,,5/17,
306,7,36,L,G2,HR_057,1,,,,,,,,,,,,,,,
306,7,36,L,G2,HR_057,2,2,,,4/20,,,,,,,,,,5/17,
306,7,36,L,G2,HR_057,3,,,,4/20,,,,,,4/20,,,,,
306,7,36,L,G2,HR_057,4,,,,4/20,,,,,,,,,,,
306,7,36,L,G2,HR_057,5,,,,,,,,,,,,,,,
306,7,36,R,G1,HR_088,1,,,,,,,,,,,,,,,
306,7,36,R,G1,HR_088,2,,,,,,,,,,,,,,,
306,7,36,R,G1,HR_088,3,3,,,4/20,,,,,5/17,4/20,,,,6/1,
306,7,36,R,G1,HR_088,4,,,,,,,,,,,,,,,
306,7,36,R,G1,HR_088,5,,,,,,,,,,,,,,,
307,7,37,L,G2,HR_059,1,,,,4/20,05/04,,,,5/5,,1,,,,
307,7,37,L,G2,HR_059,2,2,,,4/20,,,,,,4/20,,,,6/1,
307,7,37,L,G2,HR_059,3,,,,4/20,,,,,,,,,,,
307,7,37,L,G2,HR_059,4,,,,,,,,,,,,,,,g
307,7,37,L,G2,HR_059,5,,,,,,,,,,,,,,,g
307,7,37,R,G2,HR_007,1,,,,,,,,,,,,,,,g
307,7,37,R,G2,HR_007,2,,,,,,,,,,,,,,,g
307,7,37,R,G2,HR_007,3,,,,,,,,,,,,,,,g
307,7,37,R,G2,HR_007,4,,,,,,,,,,,,,,,g
307,7,37,R,G2,HR_007,5,,,,,,,,,,,,,,,
308,7,38,L,G2,HR_195,1,,,,,05/04,,,,,,1,,,,
308,7,38,L,G2,HR_195,2,2,,,4/20,,,,,,4/20,,,,6/1,
308,7,38,L,G2,HR_195,3,,,,4/20,05/04,,,,,,2,,,,
308,7,38,L,G2,HR_195,4,,,,4/20,05/04,,,,5/17,,2,,,,
308,7,38,L,G2,HR_195,5,,,,4/20,,,,,,,,,,,
308,7,38,R,G2,HR_066,1,,,,4/20,,,,,,4/20,,,,,
308,7,38,R,G2,HR_066,2,,,,,,,,,,,,,,,
308,7,38,R,G2,HR_066,3,,,,4/20,,,,,,,,,,,
308,7,38,R,G2,HR_066,4,4,,,4/20,,,,,,,,,,5/17,
308,7,38,R,G2,HR_066,5,,,,4/20,,,,,,,,,,,
309,7,39,L,G1,HR_169,1,,,,4/20,,,,,,,,,,,
309,7,39,L,G1,HR_169,2,2,,,4/20,05/04,,,,5/17,4/20,,,,6/1,
309,7,39,L,G1,HR_169,3,,,,,,,,,,,,,,,
309,7,39,L,G1,HR_169,4,,,,4/20,,,,,,,,,,,
309,7,39,L,G1,HR_169,5,,,,4/20,,,,,,,,,,,
309,7,39,R,G1,HR_068,1,,,,,,,,,,,,,,,
309,7,39,R,G1,HR_068,2,2,,,4/20,,,,,,,,,,5/17,
309,7,39,R,G1,HR_068,3,,,,4/20,,,,,5/17,4/20,,,,,
309,7,39,R,G1,HR_068,4,,,,4/20,,,,,,,,,,,
309,7,39,R,G1,HR_068,5,,,,,,,,,,,,,,,
310,7,40,L,G2,HR_197,1,,,,,,,,,,,,,,,
310,7,40,L,G2,HR_197,2,,,,,,,,,,,,,,,
310,7,40,L,G2,HR_197,3,,,,4/20,,,,,,,,,,,
310,7,40,L,G2,HR_197,4,4,,,4/20,,,,,,,,,,5/17,
310,7,40,L,G2,HR_197,5,,,,4/20,,,,,,4/20,,,,,
310,7,40,R,G1,HR_012,1,,,,,,,,,,,,,,,
310,7,40,R,G1,HR_012,2,,,,,,,,,,,,,,,
310,7,40,R,G1,HR_012,3,3,,,4/20,,,,,,4/20,,,,5/17,
310,7,40,R,G1,HR_012,4,,,,,,,,,,,,,,,
310,7,40,R,G1,HR_012,5,,,,,,,,,,,,,,,
311,7,41,L,G2,HR_007,1,,,,,,,,,,,,,,,
311,7,41,L,G2,HR_007,2,,,,,,,,,,,,,,,
311,7,41,L,G2,HR_007,3,,,,,,,,,,,,,,,
311,7,41,L,G2,HR_007,4,4,,,4/20,,,,,,,,,,6/14,fitness chosen remotely
311,7,41,L,G2,HR_007,5,,,,,,,,,,,,,,,
311,7,41,R,G1,HR_040,1,,,,,,,,,,,,,,,
311,7,41,R,G1,HR_040,2,2,,,4/20,,,,,,4/20,,,,6/14,fitness chosen remotely
311,7,41,R,G1,HR_040,3,,,,,,,,,,,,,,,
311,7,41,R,G1,HR_040,4,,,,,,,,,,,,,,,
311,7,41,R,G1,HR_040,5,,,,,,,,,,,,,,,
312,7,42,L,G2,HR_018,1,,,,4/20,,,,,5/17,,,,,,
312,7,42,L,G2,HR_018,2,,,,,,,,,,,,,,,
312,7,42,L,G2,HR_018,3,3,,,4/20,,,,,,4/20,,,,5/17,
312,7,42,L,G2,HR_018,4,,,,,,,,,,,,,,,
312,7,42,L,G2,HR_018,5,,,,4/20,,,,,,,,,,,
312,7,42,R,G1,HR_159,1,,,,4/20,,,,,,,,,,,
312,7,42,R,G1,HR_159,2,2,,,4/20,,,,,,4/20,,,,5/17,
312,7,42,R,G1,HR_159,3,,,,4/20,,,,,,,,,,,
312,7,42,R,G1,HR_159,4,,,,,,,,,,,,,,,
312,7,42,R,G1,HR_159,5,,,,,,,,,,,,,,,
313,7,43,L,G1,HR_087,1,,,,4/20,,,,,,,,,,,
313,7,43,L,G1,HR_087,2,,,,4/20,,,,,,,,,,,
313,7,43,L,G1,HR_087,3,,,,4/20,,,,,,,,,,,
313,7,43,L,G1,HR_087,4,4,,,4/20,,,,,,4/20,,,,5/17,
313,7,43,L,G1,HR_087,5,,,,4/20,,,,,,,,,,,
313,7,43,R,G2,HR_129,1,,,,,,,,,,,,,,,
313,7,43,R,G2,HR_129,2,2,,,4/20,,,,,,,,,,5/17,
313,7,43,R,G2,HR_129,3,,,,,,,,,,,,,,,
313,7,43,R,G2,HR_129,4,,,,,,,,,,,,,,,
313,7,43,R,G2,HR_129,5,,,,4/20,,,,,,4/20,,,,,
314,7,44,L,G2,HR_078,1,,,,,,,,,,,,,,,
314,7,44,L,G2,HR_078,2,,,,,,,,,,,,,,,
314,7,44,L,G2,HR_078,3,,,,,,,,,,,,,,,
314,7,44,L,G2,HR_078,4,,,,,,,,,,,,,,,
314,7,44,L,G2,HR_078,5,,,,,,,,,,,,,,,
314,7,44,R,G1,HR_053,1,1,,,4/20,,,,,,,,,,6/14,fitness chosen remotely
314,7,44,R,G1,HR_053,2,,,,,,,,,,,,,,,
314,7,44,R,G1,HR_053,3,,,,,,,,,,,,,,,
314,7,44,R,G1,HR_053,4,,,,,,,,,,,,,,,
314,7,44,R,G1,HR_053,5,,,,,,,,,,,,,,,
315,7,45,L,G2,HR_059,1,,,,,,,,,,,,,,,
315,7,45,L,G2,HR_059,2,,,,,,,,,,,,,,,
315,7,45,L,G2,HR_059,3,,,,4/20,,,,,,,,,,,
315,7,45,L,G2,HR_059,4,4,,,4/20,,,,,,4/20,,,,5/17,
315,7,45,L,G2,HR_059,5,,,,4/20,,,,,,,,,,,
315,7,45,R,G1,HR_183,1,1,,,4/20,,,,,,4/20,,,,5/17,
315,7,45,R,G1,HR_183,2,,,,4/20,,,,,,,,,,,
315,7,45,R,G1,HR_183,3,,,,4/20,,,,,,,,,,,
315,7,45,R,G1,HR_183,4,,,,4/20,,,,,,,,,,,
315,7,45,R,G1,HR_183,5,,,,4/20,,,,,,,,,,,
316,8,1,L,G1,HR_103,1,,,,,,,,,,,,,,,
316,8,1,L,G1,HR_103,2,,,4/5/23,4/20,,,,,,,,,,,
316,8,1,L,G1,HR_103,3,,,4/5/23,4/20,,,,,,,,,,,
316,8,1,L,G1,HR_103,4,,,,,,,,,,,,,,,
316,8,1,L,G1,HR_103,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
316,8,1,R,G2,HR_147,1,,,4/5/23,4/20,,,,,,,,,,,
316,8,1,R,G2,HR_147,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
316,8,1,R,G2,HR_147,3,,,4/5/23,4/20,,,,,,,,,,,
316,8,1,R,G2,HR_147,4,,,4/5/23,4/20,,,,,,,,,,,
316,8,1,R,G2,HR_147,5,,,4/5/23,4/20,,,,,,,,,,,
317,8,2,L,G2,HR_011,1,1,,,4/20,,,,,,4/20,,,,5/16,
317,8,2,L,G2,HR_011,2,,,,,,,,,,,,,,,
317,8,2,L,G2,HR_011,3,,,4/5/23,4/20,,,,,,4/5/23,,,,,
317,8,2,L,G2,HR_011,4,,,,4/20,,,,,,,,,,,
317,8,2,L,G2,HR_011,5,,,,,,,,,,,,,,,
317,8,2,R,G1,HR_001,1,,,,,,,,,,,,,,,
317,8,2,R,G1,HR_001,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
317,8,2,R,G1,HR_001,3,,,,,,,,,,,,,,,
317,8,2,R,G1,HR_001,4,,,,,,,,,,,,,,,
317,8,2,R,G1,HR_001,5,,,,,,,,,,,,,,,
318,8,3,L,G1,HR_145,1,,,,4/20,,,,,,,,,,,
318,8,3,L,G1,HR_145,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
318,8,3,L,G1,HR_145,3,,,4/5/23,4/20,05/04,,,,5/17,,1,,,,
318,8,3,L,G1,HR_145,4,,,,,,,,,,,,,,,
318,8,3,L,G1,HR_145,5,,,4/5/23,4/20,,,,,,,,,,,
318,8,3,R,G1,HR_114,1,,,4/5/23,,,,,,,,,,,,
318,8,3,R,G1,HR_114,2,,,4/5/23,4/20,,,,,,,,,,,
318,8,3,R,G1,HR_114,3,,,,,,,,,,,,,,,
318,8,3,R,G1,HR_114,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
318,8,3,R,G1,HR_114,5,,,,4/20,,,,,,,,,,,
319,8,4,L,G1,HR_109,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
319,8,4,L,G1,HR_109,2,,,,,,,,,,,,,,,
319,8,4,L,G1,HR_109,3,,,,4/20,,,,,,,,,,,
319,8,4,L,G1,HR_109,4,,,4/5/23,4/20,,,,,,,,,,,
319,8,4,L,G1,HR_109,5,,,,,,,,,,,,,,,
319,8,4,R,G2,HR_155,1,,,,,,,,,,,,,,,
319,8,4,R,G2,HR_155,2,,,,,,,,,,,,,,,
319,8,4,R,G2,HR_155,3,,,,,,,,,,,,,,,
319,8,4,R,G2,HR_155,4,4,,4/5/23,4/20,,,,,5/17,4/5/23,,,,6/1,
319,8,4,R,G2,HR_155,5,,,4/5/23,,,,,,,,,,,,
320,8,5,L,G1,HR_011,1,,,4/5/23,4/20,,,,,,,,,,,
320,8,5,L,G1,HR_011,2,,,4/5/23,4/20,,,,,,,,,,,
320,8,5,L,G1,HR_011,3,3,,,4/20,,,,,,,,,,5/16,
320,8,5,L,G1,HR_011,4,,,,,,,,,,,,,,,
320,8,5,L,G1,HR_011,5,,,4/5/23,4/20,,,,,,4/5/23,,,,,
320,8,5,R,G1,HR_192,1,,,,,,,,,,,,,,,
320,8,5,R,G1,HR_192,2,,,,,,,,,,,,,,,
320,8,5,R,G1,HR_192,3,,,,,,,,,,,,,,,
320,8,5,R,G1,HR_192,4,,,,,,,,,,,,,,,
320,8,5,R,G1,HR_192,5,,,,,,,,,,,,,,,
321,8,6,L,G2,HR_014,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
321,8,6,L,G2,HR_014,2,,,4/5/23,4/20,,,,,,,,,,,
321,8,6,L,G2,HR_014,3,,,4/5/23,4/20,,,,,,,,,,,
321,8,6,L,G2,HR_014,4,,,4/5/23,4/20,,,,,,,,,,,
321,8,6,L,G2,HR_014,5,,,4/5/23,,,,,,,,,,,,
321,8,6,R,G1,HR_073,1,,,4/5/23,4/20,,,,,5/17,,,,,,
321,8,6,R,G1,HR_073,2,,,4/5/23,4/20,,,,,,,,,,,
321,8,6,R,G1,HR_073,3,,,4/5/23,4/20,,,,,,,,,,,
321,8,6,R,G1,HR_073,4,,,,,,,,,,,,,,,
321,8,6,R,G1,HR_073,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
322,8,7,L,G1,HR_046,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
322,8,7,L,G1,HR_046,2,,,4/5/23,,,,,,,,,,,,
322,8,7,L,G1,HR_046,3,,,4/5/23,4/20,,,,,,,,,,,
322,8,7,L,G1,HR_046,4,,,4/5/23,4/20,,,,,,,,,,,
322,8,7,L,G1,HR_046,5,,,4/5/23,4/20,,,,,,,,,,,
322,8,7,R,G1,HR_105,1,,,,,,,,,,,,,,,
322,8,7,R,G1,HR_105,2,,,4/5/23,,,,,,,,,,,,
322,8,7,R,G1,HR_105,3,,,4/5/23,4/20,,,,,,,,,,,
322,8,7,R,G1,HR_105,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
322,8,7,R,G1,HR_105,5,,,4/5/23,4/20,,,,,5/17,,,,,,
323,8,8,L,G1,HR_113,1,,,,4/20,,,,,,,,,,,
323,8,8,L,G1,HR_113,2,,,,,,,,,,,,,,,
323,8,8,L,G1,HR_113,3,3,,4/5/23,4/20,05/04,,,,5/17,4/5/23,3,,,6/1,
323,8,8,L,G1,HR_113,4,,,,4/20,,,,,,,,,,,
323,8,8,L,G1,HR_113,5,,,,,,,,,,,,,,,
323,8,8,R,G2,HR_046,1,,,4/5/23,4/20,05/04,,,,,4/5/23,,,,,
323,8,8,R,G2,HR_046,2,,,4/5/23,4/20,,,,,,,,,,,
323,8,8,R,G2,HR_046,3,3,,4/5/23,4/20,,,,,,,,,,5/16,
323,8,8,R,G2,HR_046,4,,,,,,,,,,,,,,,
323,8,8,R,G2,HR_046,5,,,,,05/04,,,,,,1,,,,
324,8,9,L,G2,HR_176,1,,,4/5/23,4/20,,,,,,4/5/23,,,,,
324,8,9,L,G2,HR_176,2,,,,,,,,,,,,,,,
324,8,9,L,G2,HR_176,3,,,,,,,,,,,,,,,
324,8,9,L,G2,HR_176,4,4,,,4/20,05/04,,,,5/17,4/20,1,,,6/1,
324,8,9,L,G2,HR_176,5,,,,4/20,,,,,,,,,,,
324,8,9,R,G2,HR_001,1,,,,,,,,,,,,,,,
324,8,9,R,G2,HR_001,2,,,,,,,,,,,,,,,
324,8,9,R,G2,HR_001,3,,,4/5/23,4/20,,,,,,,,,,,
324,8,9,R,G2,HR_001,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
324,8,9,R,G2,HR_001,5,,,4/5/23,4/20,,,,,,,,,,,
325,8,10,L,G1,HR_079,1,,,,,,,,,,,,,,,
325,8,10,L,G1,HR_079,2,,,,,,,,,,,,,,,
325,8,10,L,G1,HR_079,3,,,,,,,,,,,,,,,
325,8,10,L,G1,HR_079,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
325,8,10,L,G1,HR_079,5,,,,,,,,,,,,,,,
325,8,10,R,G1,HR_010,1,,,,,,,,,,,,,,,
325,8,10,R,G1,HR_010,2,,,,,,,,,,,,,,,
325,8,10,R,G1,HR_010,3,,,,,,,,,,,,,,,
325,8,10,R,G1,HR_010,4,,,,,,,,,,,,,,,
325,8,10,R,G1,HR_010,5,5,,,4/20,,,,,,,,,,6/1,fitness chosen remotely
326,8,11,L,G2,HR_158,1,,,,4/20,,,,,,,,,,,
326,8,11,L,G2,HR_158,2,,,,,,,,,,,,,,,
326,8,11,L,G2,HR_158,3,,,,,,,,,,,,,,,
326,8,11,L,G2,HR_158,4,,,,4/20,,,,,,,,,,,
326,8,11,L,G2,HR_158,5,5,,,4/20,,,,,,,,,,5/16,
326,8,11,R,G2,HR_183,1,,,4/5/23,4/20,05/04,,,,5/17,,3,,,,
326,8,11,R,G2,HR_183,2,,,,,,,,,,,,,,,
326,8,11,R,G2,HR_183,3,,,,,,,,,,,,,,,
326,8,11,R,G2,HR_183,4,,,4/5/23,4/20,,,,,,,,,,,
326,8,11,R,G2,HR_183,5,5,,4/5/23,,,,,,,4/5/23,,,,5/16,
327,8,12,L,G2,HR_059,1,,,,,,,,,,,,,,,
327,8,12,L,G2,HR_059,2,,,,4/20,,,,,,,,,,,
327,8,12,L,G2,HR_059,3,3,,,4/20,,,,,,,,,,5/16,
327,8,12,L,G2,HR_059,4,,,,,,,,,,,,,,,
327,8,12,L,G2,HR_059,5,,,,,,,,,,,,,,,
327,8,12,R,G2,HR_078,1,,,,,,,,,,,,,,,
327,8,12,R,G2,HR_078,2,,,,,05/04,,,,5/17,,1,,,,
327,8,12,R,G2,HR_078,3,3,,,4/20,,,,,,,,,,5/16,
327,8,12,R,G2,HR_078,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
327,8,12,R,G2,HR_078,5,,,,,,,,,,,,,,,
328,8,13,L,G1,HR_005,1,,,,,,,,,,,,,,,
328,8,13,L,G1,HR_005,2,,,,,,,,,,,,,,,
328,8,13,L,G1,HR_005,3,,,,4/20,,,,,5/17,,,,,,
328,8,13,L,G1,HR_005,4,4,,,4/20,05/04,,,,,4/20,1,,,6/1,
328,8,13,L,G1,HR_005,5,,,,,,,,,,,,,,,
328,8,13,R,G1,HR_023,1,,,4/5/23,4/20,,,,,,,,,,,
328,8,13,R,G1,HR_023,2,,,,,,,,,,,,,,,
328,8,13,R,G1,HR_023,3,3,,,4/20,,,,,,,,,,6/14,
328,8,13,R,G1,HR_023,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
328,8,13,R,G1,HR_023,5,,,4/5/23,4/20,,,,,,,,,,,
329,8,14,L,G1,HR_080,1,,,,,,,,,,,,,,,
329,8,14,L,G1,HR_080,2,,,,,,,,,,,,,,,
329,8,14,L,G1,HR_080,3,,,,4/20,,,,,,,,,,,
329,8,14,L,G1,HR_080,4,4,,,4/20,,,,,,4/20,,,,5/16,
329,8,14,L,G1,HR_080,5,,,,,,,,,,,,,,,
329,8,14,R,G1,HR_018,1,,,,,,,,,,,,,,,
329,8,14,R,G1,HR_018,2,,,,,,,,,,,,,,,
329,8,14,R,G1,HR_018,3,3,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
329,8,14,R,G1,HR_018,4,,,,,,,,,,,,,,,
329,8,14,R,G1,HR_018,5,,,,,,,,,,,,,,,
330,8,15,L,G1,HR_196,1,1,,,4/20,,5/17,,,5/17,4/20,,,,6/1,
330,8,15,L,G1,HR_196,2,,,,,,,,,,,,,,,
330,8,15,L,G1,HR_196,3,,,,,,,,,,,,,,,
330,8,15,L,G1,HR_196,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
330,8,15,L,G1,HR_196,5,,,,,,,,,,,,,,,
330,8,15,R,G1,HR_159,1,,,,,,,,,,,,,,,
330,8,15,R,G1,HR_159,2,,,,,,,,,,,,,,,
330,8,15,R,G1,HR_159,3,,,4/5/23,4/20,,,,,,,,,,,
330,8,15,R,G1,HR_159,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
330,8,15,R,G1,HR_159,5,,,,,,,,,,,,,,,
331,8,16,L,G2,HR_095,1,,,,,,,,,,,,,,,
331,8,16,L,G2,HR_095,2,2,,,4/20,,,,,,,,,,5/16,
331,8,16,L,G2,HR_095,3,,,,4/20,,,,,,,,,,,
331,8,16,L,G2,HR_095,4,,,,,,,,,,,,,,,
331,8,16,L,G2,HR_095,5,,,,,,,,,,,,,,,
331,8,16,R,G1,HR_078,1,1,,,4/20,,,,,,,,,,5/16,
331,8,16,R,G1,HR_078,2,,,,4/20,,,,,,,,,,,
331,8,16,R,G1,HR_078,3,,,4/5/23,4/20,,,,,,4/5/23,,,,,
331,8,16,R,G1,HR_078,4,,,,,,,,,,,,,,,
331,8,16,R,G1,HR_078,5,,,,,,,,,,,,,,,
332,8,17,L,G1,HR_165,1,,,,4/20,,,,,,,,,,,
332,8,17,L,G1,HR_165,2,,,,,,,,,,,,,,,
332,8,17,L,G1,HR_165,3,,,,,,,,,,,,,,,
332,8,17,L,G1,HR_165,4,,,,,,,,,,,,,,,
332,8,17,L,G1,HR_165,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
332,8,17,R,G1,HR_168,1,1,,,4/20,,,,,,,,,,5/16,
332,8,17,R,G1,HR_168,2,,,,,,,,,,,,,,,
332,8,17,R,G1,HR_168,3,,,,4/20,,,,,,,,,,,
332,8,17,R,G1,HR_168,4,,,,,,,,,,,,,,,
332,8,17,R,G1,HR_168,5,,,,,,,,,,,,,,,
333,8,18,L,G2,HR_016,1,1,,4/5/23,,,,,,,4/5/23,,,,5/16,
333,8,18,L,G2,HR_016,2,,,,,,,,,,,,,,,
333,8,18,L,G2,HR_016,3,,,,4/20,,,,,,,,,,,
333,8,18,L,G2,HR_016,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
333,8,18,L,G2,HR_016,5,,,,4/20,05/04,,,,5/17,,1,,,,
333,8,18,R,G2,HR_170,1,,,4/5/23,4/20,,,,,,4/5/23,,,,,
333,8,18,R,G2,HR_170,2,,,,,,,,,,,,,,,
333,8,18,R,G2,HR_170,3,,,,,,,,,,,,,,,
333,8,18,R,G2,HR_170,4,4,,,,,,,,,,,,,5/16,
333,8,18,R,G2,HR_170,5,,,4/5/23,,,,,,,,,,,,male sterile
334,8,19,L,G2,HR_116,1,,,,,,,,,,,,,,,
334,8,19,L,G2,HR_116,2,,,,,,,,,,,,,,,
334,8,19,L,G2,HR_116,3,,,,,,,,,,,,,,,
334,8,19,L,G2,HR_116,4,,,,4/20,,,,,,4/20,,,,,
334,8,19,L,G2,HR_116,5,5,,,,,,,,,,,,,5/16,
334,8,19,R,G2,HR_086,1,,,,,,,,,,,,,,,
334,8,19,R,G2,HR_086,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
334,8,19,R,G2,HR_086,3,,,,,,,,,,,,,,,
334,8,19,R,G2,HR_086,4,,,4/5/23,,,,,,,,,,,,
334,8,19,R,G2,HR_086,5,,,4/5/23,4/20,,,,,,,,,,,
335,8,20,L,G1,HR_034,1,,,,,,,,,,,,,,,
335,8,20,L,G1,HR_034,2,,,,,,,,,,,,,,,
335,8,20,L,G1,HR_034,3,,,,,,,,,,,,,,,
335,8,20,L,G1,HR_034,4,,,,,,,,,,,,,,,
335,8,20,L,G1,HR_034,5,,,,,,,,,,,,,,,
335,8,20,R,G2,HR_079,1,,,,,,,,,,,,,,,
335,8,20,R,G2,HR_079,2,,,,,,,,,,,,,,,
335,8,20,R,G2,HR_079,3,3,,,4/20,,,,,,4/20,,,,6/1,fitness chosen remotely
335,8,20,R,G2,HR_079,4,,,,,,,,,,,,,,,
335,8,20,R,G2,HR_079,5,,,,,,,,,,,,,,,
336,8,21,L,G1,HR_135,1,,,,,,,,,,,,,,,
336,8,21,L,G1,HR_135,2,,,,,,,,,,,,,,,
336,8,21,L,G1,HR_135,3,,,,,,,,,,,,,,,
336,8,21,L,G1,HR_135,4,,,,,,,,,,,,,,,
336,8,21,L,G1,HR_135,5,,,,,,,,,,,,,,,
336,8,21,R,G1,HR_085,1,,,,4/20,,,,,,,,,,,
336,8,21,R,G1,HR_085,2,,,,,,,,,,,,,,,
336,8,21,R,G1,HR_085,3,3,,,4/20,,,,,,4/20,,,,6/1,
336,8,21,R,G1,HR_085,4,,,,,,,,,,,,,,,
336,8,21,R,G1,HR_085,5,,,,,,,,,,,,,,,
337,8,22,L,G2,HR_040,1,,,,4/20,,,,,,,,,,,
337,8,22,L,G2,HR_040,2,,,,,,,,,,,,,,,
337,8,22,L,G2,HR_040,3,3,,,4/20,,,,,,4/20,,,,6/14,fitness chosen remotely
337,8,22,L,G2,HR_040,4,,,,4/20,,,,,,,,,,,
337,8,22,L,G2,HR_040,5,,,,,,,,,,,,,,,
337,8,22,R,G1,HR_068,1,,,,,,,,,,,,,,,
337,8,22,R,G1,HR_068,2,2,,,4/20,,,,,,4/20,,,,6/14,fitness chosen remotely
337,8,22,R,G1,HR_068,3,,,,,,,,,,,,,,,
337,8,22,R,G1,HR_068,4,,,,,,,,,,,,,,,
337,8,22,R,G1,HR_068,5,,,,,,,,,,,,,,,
338,8,23,L,G2,HR_041,1,1,,,4/20,,,,,,4/20,,,,6/1,retake if possible 
338,8,23,L,G2,HR_041,2,,,,,,,,,,,,,,,
338,8,23,L,G2,HR_041,3,,,,4/20,,,,,,,,,,,
338,8,23,L,G2,HR_041,4,,,,4/20,,,,,,,,,,,
338,8,23,L,G2,HR_041,5,,,,,,,,,,,,,,,
338,8,23,R,G1,HR_118,1,,,,,,,,,,,,,,,
338,8,23,R,G1,HR_118,2,2,,,4/20,05/04,,,,,,1,,,6/1,
338,8,23,R,G1,HR_118,3,,,,,,,,,,,,,,,
338,8,23,R,G1,HR_118,4,,,,4/20,,,,,,,,,,,
338,8,23,R,G1,HR_118,5,,,4/5/23,4/20,,,,,,4/5/23,,,,,
339,8,24,L,G2,HR_047,1,,,,4/20,,,,,,,,,,,
339,8,24,L,G2,HR_047,2,,,,,,,,,,,,,,,
339,8,24,L,G2,HR_047,3,,,,4/20,,,,,,,,,,,
339,8,24,L,G2,HR_047,4,4,,,4/20,,,,,5/17,4/20,,,,6/1,
339,8,24,L,G2,HR_047,5,,,,4/20,,,,,,,,,,,
339,8,24,R,G2,HR_156,1,,,,4/20,,,,,,4/20,,,,,
339,8,24,R,G2,HR_156,2,,,,,,,,,,,,,,,
339,8,24,R,G2,HR_156,3,,,,,,,,,,,,,,,
339,8,24,R,G2,HR_156,4,,,,,,,,,,,,,,,
339,8,24,R,G2,HR_156,5,5,,,4/20,,,,,,,,,,6/1,
340,8,25,L,G2,HR_121,1,1,,,4/20,,,,,,,,,,6/1,
340,8,25,L,G2,HR_121,2,,,,4/20,,,,,,,,,,,
340,8,25,L,G2,HR_121,3,,,,,,,,,,,,,,,
340,8,25,L,G2,HR_121,4,,,,,,,,,,,,,,,
340,8,25,L,G2,HR_121,5,,,,,,,,,,,,,,,
340,8,25,R,G2,HR_019,1,1,,,4/20,,,,,,4/20,,,,6/1,fitness chosen remotely
340,8,25,R,G2,HR_019,2,,,,,,,,,,,,,,,
340,8,25,R,G2,HR_019,3,,,,,,,,,,,,,,,
340,8,25,R,G2,HR_019,4,,,,,,,,,,,,,,,
340,8,25,R,G2,HR_019,5,,,,,,,,,,,,,,,
341,8,26,L,G1,HR_035,1,,,,,,,,,,,,,,,
341,8,26,L,G1,HR_035,2,2,,,4/20,,,,,,4/20,,,,6/1,
341,8,26,L,G1,HR_035,3,,,,4/20,,,,,,,,,,,
341,8,26,L,G1,HR_035,4,,,,4/20,,,,,5/5,,,,,,
341,8,26,L,G1,HR_035,5,,,,,,,,,,,,,,,
341,8,26,R,G1,HR_149,1,,,,,,,,,,,,,,,
341,8,26,R,G1,HR_149,2,,,,4/20,,,,,,,,,,,
341,8,26,R,G1,HR_149,3,3,,,4/20,,,,,,4/20,,,,5/16,
341,8,26,R,G1,HR_149,4,,,,,,,,,,,,,,,
341,8,26,R,G1,HR_149,5,,,,,,,,,,,,,,,
342,8,27,L,G2,HR_019,1,,,,4/20,,,,,,,,,,,
342,8,27,L,G2,HR_019,2,,,,,,,,,,,,,,,
